CaseID	VehicleNumber	GVEMake	GVEModel	GVEYear	GVEBodyType	GVEVehicleClass	GVECurbWeight	GVEWeightSource	GVECargoWeight	GVECargoSource	GVEVIN	GVESpecialUse	GVEInspection	GVEInspectionDate	GVEPARSevCode	GVERESSevCode	VINMake	VINModel	VINYear	Series	VINBodyType	Roof1	Roof2	Roof3	FrontWheelDrive	FourWheelDrive	GVERestraintType	Carburetion	FuelType	VINWeight	VehicleType	WheelConfig	DayRunningLights	BaseWeight	GVEMotorcycleDisplacement	GVETravelSpeed	GVEPostedSpeed	DriverPresent	PARAlcoholPresent	PARAlcoholTest	PARAlcoholTestResult	PARTestDelay	PARTestSource	PARDrugsPresent	ZipCode	EthnicOrigin	CMVCrashes	CMVViolations	NonCMVCrashes	NonCMVViolations	TotalCrashes	GVETotalViolations	PrevViolations	UnkTypeCrashes	MCMIScrashes	MCMIScmvViolations	MCMIScmvNonViolations	PSU	PSUStrata	RATWeight
870005531	1	86	881	1999	63	60	11340	99	6350	99	1M2B209C9X	88	3	2002-10-01	3	2	MACK	600	1999	DM6	DP	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	64	1	0	96	9999	97:97	0	0	76110	3	1	88	0	88	1	0	88	88	0	2	0	49	7	50.061
870005628	1	37	441	1995	20	20	1538	8	0	1	JHMRA1871S	0	3	2002-11-01	2	2	HOND	ODY	1995	OEX	SV	Power sun/moon roof	Unknown	Unknown	8	8	Dual front air bags/active belts	888	Gas	1	Truck	42	Not available	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	75150	6	0	88	0	88	0	0	88	88	88	88	88	49	7	50.061
870005628	2	22	18	1999	2	3	1391	2	0	1	1G2NW12E3X	0	2	2002-11-01	1	2	PONT	GAG	1999	888	CP	None/not available	Power sun/moon roof	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Standard	3091	88888887	9999	97	1	0	96	9999	97:97	0	0	75088	1	0	88	0	88	0	0	88	88	88	88	88	49	7	50.061
870005628	3	82	881	1990	68	68	7258	99	3113	99	1FUYDCYB0L	88	3	2002-11-01	0	0	FRHT	CON	1990	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	71269	2	0	88	0	88	0	1	88	88	98	98	98	49	7	50.061
870005688	1	37	31	1991	4	1	1026	2	0	1	JHMED364XM	0	3	2002-11-01	4	4	HOND	CID	1991	888	4D	None/not available	Unknown	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	1973	88888887	0	105	1	9	0	0	99:99	4	9	75217	2	0	88	0	88	0	0	88	88	88	88	88	49	7	23.167
870005688	2	82	881	2001	68	68	7239	99	15032	99	1FUJA6AV71	88	3	2002-11-01	1	0	FRHT	CON	2001	COL	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	105	1	0	0	1	03:25	1	0	86401	1	1	88	0	88	1	0	88	88	1	98	98	49	7	23.167
870006034	1	9	20	1997	4	2	1101	2	0	1	1P3ES27C4V	0	3	2003-04-01	4	4	PLYM	NEX	1997	888	4P	None/not available	Unknown	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Not available	2419	88888887	9999	56	1	0	0	80	24:03	4	0	75215	2	98	98	98	98	98	98	98	98	98	98	98	49	7	23.167
870006034	2	20	481	1990	31	31	2020	3	91	1	2GCFK29C3L	0	3	2003-04-01	1	2	CHEV	GM4	1990	GK2	PC	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Diesel	2	Truck	44	Not available	9999	88888887	9999	80	1	0	96	9999	97:97	0	0	75143	1	0	88	0	88	0	0	88	88	88	88	88	49	7	23.167
870006034	3	23	881	1994	64	60	14896	99	0	99	4V2JCBBE4R	88	3	2003-03-01	0	0	WHGM	WCN	1994	WGM	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	0	0	01:50	1	0	75135	1	1	2	0	0	1	2	5	88	1	2	0	49	7	23.167
870006108	1	86	883	1996	63	60	12655	99	11113	99	1M2K195C5T	88	3	2003-04-01	0	0	MACK	600	1996	MR6	TL	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	56	1	0	96	9999	97:97	0	0	75161	2	1	4	0	0	1	5	1	88	98	98	98	49	7	23.167
870006168	1	12	481	1981	31	31	1656	4	1814	1	1FTHF35Z9B	0	2	2003-04-01	2	2	FORD	COF	1981	F35	PK	Unknown	Unknown	Unknown	8	8	Unknown	888	Gas	2	Truck	42	Unknown	9999	88888887	9999	64	1	0	96	9999	97:97	0	0	75210	9	98	98	98	98	98	98	98	98	98	98	98	49	7	50.061
870006168	2	86	881	1995	68	68	7620	99	0	99	1M2AA13Y5S	88	3	2003-04-01	1	1	MACK	600	1995	CH6	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	64	1	0	0	0	99:99	2	0	75040	1	88	88	88	88	88	98	88	88	98	98	98	49	7	50.061
870006194	1	49	38	1992	2	1	885	2	0	1	JT2EL43B1N	0	3	2003-05-01	1	5	TOYT	TDX	1992	888	2D	None/not available	Unknown	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	1975	88888887	9999	97	1	0	96	9999	97:97	0	0	75211	3	98	98	98	98	98	98	98	98	98	98	98	49	7	50.061
870006194	2	12	481	2000	31	31	2489	4	23	1	1FTNW20S0Y	0	3	2003-05-01	2	2	FORD	SRW	2000	F2S	CW	None/not available	Unknown	Unknown	8	8	Unknown	888	Gas	2	Truck	42	Optional	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	75146	1	88	88	88	88	88	98	88	88	88	88	88	49	7	50.061
870006194	3	87	881	2000	68	68	7918	99	0	99	1XP5DR9X4Y	88	3	2003-05-01	0	0	PTRB	CON	2000	379	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	98:98	2	0	77367	1	88	2	88	0	88	4	0	88	0	4	1	49	7	50.061
870006214	1	12	13	1999	2	1	1124	2	0	1	3FAKP1138X	0	3	2003-05-01	2	2	FORD	ZCH	1999	888	CP	None/not available	Power sun/moon roof	Unknown	Y	N	Unknown	F	Gas	0	Passenger Vehicle	999	Not available	2478	88888887	9999	97	1	0	96	9999	97:97	0	0	75252	6	0	0	0	1	0	1	2	88	88	88	88	49	7	50.061
870006214	2	84	881	2002	68	68	6532	99	24811	99	3HSCEAHR12	88	3	2003-05-01	0	0	INTL	920	2002	92I	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	76011	3	0	0	0	1	0	1	0	88	98	98	98	49	7	50.061
876004343	1	23	481	2000	31	31	2483	2	999999	0	1GTGK24R0Y	0	0	8888-88-88	3	3	GMC	SIE	2000	SK2	PK	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Gas	2	Truck	44	Standard	9999	88888887	9999	80	1	0	96	9999	97:97	0	0	19135	9	98	98	98	98	98	98	98	98	98	98	98	4	3	53.409
876004343	2	86	881	1994	63	60	999999	0	0	99	1M2AD09C9R	88	2	2001-12-01	1	2	MACK	700	1994	CL7	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	80	1	0	96	9999	97:97	0	0	08077	9	98	98	98	98	98	98	98	98	98	98	98	4	3	53.409
876005381	1	38	402	1991	14	14	1565	3	0	2	4S2CG58Z1M	0	2	2002-11-01	2	2	ISU	ROD	1991	RXS	4W	None/not available	Power sun/moon roof	Unknown	8	8	Active (manual) belts	888	Gas	1	Truck	42	Not available	9999	88888887	9999	80	1	0	96	9999	97:97	0	0	08753	1	88	0	88	0	88	0	2	88	88	88	88	4	3	34.364
876005381	2	82	881	2000	68	68	7258	99	295	99	1FUY3MDB5Y	88	3	2002-11-01	0	0	FRHT	CON	2000	FD1	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	80	1	0	96	9999	97:97	0	0	17331	1	88	4	88	1	88	5	8	88	1	6	1	4	3	34.364
884003605	1	82	881	1993	68	68	7906	99	999999	0	4V1WDBCF1P	88	2	2001-02-01	2	3	WHGM	ARO	1993	WIA	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	96	9999	97:97	3	0	99357	3	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003606	1	20	2	2000	4	4	1537	2	0	1	2G1WH55K9Y	0	2	2001-03-01	1	3	CHEV	IPL	2000	888	4D	None/not available	Power sun/moon roof	Unknown	Y	N	Dual air bags front/side air bag, driver-side only	F	Gas	0	Passenger Vehicle	999	Standard	3466	88888887	9999	97	1	9	0	0	99:99	3	7	98042	1	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003606	2	85	881	1997	68	68	17950	99	20412	99	1XKDD29X8V	88	3	2001-02-01	1	0	KW	CON	1997	T80	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	97	9999	99:99	0	7	98374	1	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003645	1	52	882	1995	63	60	5026	99	2722	99	JW6DNM1E1S	88	3	2001-03-01	2	2	MITS	FK5	1995	457	TB	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	6	Truck	42	Unknown	9999	88888887	9999	40	1	0	96	9999	97:97	0	9	98198	1	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003685	1	20	19	1995	4	2	1245	2	0	1	1G1LD5549S	0	2	2001-04-01	1	2	CHEV	CSA	1995	888	4D	None/not available	Unknown	Unknown	Y	N	Driver front air bag/passenger side passive belt	F	Gas	0	Passenger Vehicle	999	Unknown	2745	88888887	9999	97	1	0	96	9999	97:97	0	7	98466	9	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003685	2	87	881	1999	61	60	9072	99	30164	99	1NPFLB0X7X	88	3	2001-03-01	0	0	PTRB	CON	1999	378	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	98338	1	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003725	1	87	881	1985	63	60	8346	99	0	99	1XP9L29X9F	88	3	2001-03-01	0	0	PTRB	CON	1985	359	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	48	1	7	96	9999	97:97	0	7	98002	1	98	98	98	98	98	98	98	98	98	98	98	81	11	0
884003847	1	20	20	1991	4	3	1482	2	0	1	2G1WN54T0M	0	2	2001-05-01	4	4	CHEV	EUR	1991	888	4D	None/not available	Unknown	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	3047	88888887	9999	89	1	7	0	0	99:99	4	1	98801	1	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884003847	2	82	881	1999	69	68	9526	99	999999	0	1FUBSDYBXX	88	2	2001-04-01	0	0	FRHT	CON	1999	FC2	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	84	Unknown	9999	88888887	9999	89	1	0	96	9999	97:97	0	7	98374	9	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884003927	1	82	881	1996	68	68	6319	99	18471	99	1FUYDZYB9T	88	2	2001-06-01	9	2	FRHT	CON	1996	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	99	9999	97:97	9	0	98178	2	98	98	98	98	98	98	98	98	98	98	98	81	11	73.431
884003948	1	42	36	1987	4	5	1746	2	0	1	WDBCA35D6H	0	2	2001-07-01	2	2	MERZ	42S	1987	888	4D	Power sun/moon roof	Unknown	Unknown	N	N	Driver front air bag/passenger side active belt	F	Gas	0	Passenger Vehicle	999	Not available	3695	88888887	9999	97	1	1	97	9999	99:99	0	0	98040	1	98	98	98	98	98	98	98	98	98	98	98	81	11	73.431
884003948	2	82	881	1999	68	68	6459	99	28031	99	1FUYSXYB1X	88	2	2001-06-01	0	0	FRHT	CON	1999	FC2	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	99:99	8	0	99999	9	98	98	98	98	98	98	98	98	98	98	98	81	11	73.431
884003968	1	22	9	1967	1	3	1479	2	0	1	223677U115	0	2	2001-07-01	0	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	98372	1	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884003968	2	37	705	1988	80	80	999999	0	999999	0	JH2PC1924J	88	8	7777-77-77	4	4	HOND	B6C	1988	888	RS	Unknown	Unknown	Unknown	8	8	Unknown	888	Unknown	0	Motorcycle	999	Unknown	397	600	9999	97	1	0	0	0	24:04	4	1	98125	1	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884003968	3	84	881	1986	61	60	5163	99	2911	99	1HTLDTVN6G	88	3	2001-06-01	0	0	INTL	SS	1986	9V4	CC	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	7	Truck	42	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	98404	2	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884004045	1	86	881	1999	69	68	8256	99	999999	0	1M2P324C3X	88	2	2001-07-01	4	4	MACK	600	1999	RD6	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	9	0	0	04:00	4	0	98444	1	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884004185	1	12	481	1989	31	31	1862	3	68	1	2FTHF25G5K	0	2	2001-08-01	3	3	FORD	COF	1989	F25	PK	None/not available	Unknown	Unknown	8	8	Unknown	888	Gas	2	Truck	42	Not available	9999	88888887	9999	80	1	0	0	0	99:99	3	7	98178	1	98	98	98	98	98	98	98	98	98	98	98	81	11	38.971
884004185	2	82	881	2000	68	68	6387	99	4261	99	1FUYDDYB5Y	88	3	2001-08-01	0	0	FRHT	CON	2000	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	0	80	1	0	0	0	99:99	2	0	98272	1	98	98	98	98	98	98	98	98	98	98	98	81	11	38.971
884004225	1	20	471	1985	30	30	1199	3	0	1	1GCCS14B3F	0	2	2001-08-01	2	3	CHEV	S	1985	S14	PK	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Gas	1	Truck	42	Not available	9999	88888887	9999	97	1	1	97	9999	99:99	1	7	98208	3	98	98	98	98	98	98	98	98	98	98	98	81	11	38.971
884004225	2	82	881	2000	68	68	7239	99	10455	99	1FUYDSEB9Y	88	3	2001-08-01	0	0	FRHT	CON	2000	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	98367	1	0	88	0	88	0	0	88	88	1	98	98	81	11	38.971
884004265	1	37	32	1990	2	3	1242	2	0	1	1HGCB725XL	0	3	2001-09-01	2	2	HOND	ALX	1990	888	CP	None/not available	Unknown	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	2822	88888887	9999	97	1	0	96	9999	97:97	0	7	98001	6	98	98	98	98	98	98	98	98	98	98	98	81	11	73.431
884004265	2	99	899	9999	68	68	999999	0	999999	0	9999999999	88	0	8888-88-88	9	5	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	9999	97	1	9	96	9999	97:97	0	7	99999	9	98	98	98	98	98	98	98	98	98	98	98	81	11	73.431
884004265	3	85	881	1996	63	60	6577	99	0	99	1NKDLB9X8T	88	3	2001-09-01	0	0	KW	CON	1996	T80	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	98042	1	0	88	0	88	0	3	88	0	1	4	0	81	11	73.431
884004325	1	12	881	1997	68	68	4811	99	10433	99	1FTYS92B1V	88	3	2001-09-01	2	2	FORD	COH	1997	L95	CC	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	42	Unknown	9999	88888887	9999	97	1	0	97	9999	99:99	0	0	98503	1	98	98	98	98	98	98	98	98	98	98	98	81	11	73.431
884004368	1	82	881	1994	68	68	7893	99	0	99	1FUYDZYB1R	88	3	2001-10-01	4	4	FRHT	CON	1994	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	05:14	4	7	98576	1	98	98	98	98	98	98	98	98	98	98	98	81	11	14.014
884004368	2	85	881	1988	63	60	10886	99	27061	99	1NKWLB9X4J	88	3	2001-10-01	1	0	KW	CON	1988	W90	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	01:24	0	7	98499	1	0	88	0	88	0	0	88	0	2	17	3	81	11	14.014
884004485	1	7	481	1993	31	31	2037	4	0	1	3B7KM23C4P	0	3	2002-01-01	0	5	DODG	W20	1993	W20	PC	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Diesel	2	Truck	44	Not available	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	98513	1	0	88	0	88	0	0	88	88	88	88	88	81	11	73.431
884004485	2	20	441	2000	20	20	1904	3	999999	0	1GCDM19W0Y	0	3	2001-12-01	2	2	CHEV	AST	2000	AST	EC	None/not available	Unknown	Unknown	8	8	Dual front air bags/active belts	888	Gas	1	Truck	42	Standard	9999	88888887	0	97	1	0	0	0	99:99	3	7	98408	1	0	88	0	88	0	1	88	88	88	88	88	81	11	73.431
884004485	3	37	31	1993	3	1	1033	2	0	1	JHMEH6165P	0	3	2001-11-01	1	2	HOND	DSI	1993	888	CP	Removable panels	Unknown	Unknown	Y	N	Driver front air bag/passenger side active belt	F	Gas	0	Passenger Vehicle	999	Not available	2396	88888887	0	97	1	0	96	9999	97:97	0	7	98422	1	0	88	0	88	0	1	88	88	88	88	88	81	11	73.431
884004485	4	84	881	2002	61	60	5443	99	2631	99	1HTMMAAL62	88	3	2001-10-01	0	5	INTL	40S	2002	430	CC	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	6	Truck	42	Unknown	9999	88888887	0	97	1	0	96	9999	97:97	0	7	98445	1	88	88	88	88	88	98	88	88	0	7	1	81	11	73.431
884004485	5	84	881	1997	68	68	4990	99	6169	99	2HSFHAER9V	88	3	2001-10-01	0	5	INTL	90S	1997	940	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	97321	1	0	3	0	0	0	3	0	88	1	5	0	81	11	73.431
884004545	1	23	441	1995	20	20	1852	4	0	1	1GKDM19W8S	0	3	2001-11-01	4	4	GMC	SAF	1995	SXT	ES	None/not available	Unknown	Unknown	8	8	Driver front air bag/passenger side active belt	888	Gas	1	Truck	42	Not available	9999	88888887	9999	113	1	0	96	9999	97:97	0	7	98926	1	88	88	88	88	88	98	88	88	88	88	88	81	11	14.014
884004545	2	82	890	1991	69	68	7258	99	999999	0	2FUPASYB7M	88	2	2001-11-01	0	2	FRHT	COE	1991	FLA	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	99216	1	88	1	88	1	88	2	0	88	1	5	1	81	11	14.014
884004607	1	19	3	1989	4	4	1574	2	0	1	1G6CD5157K	0	3	2001-12-01	3	3	CADI	DFW	1989	888	4D	None/not available	Manual sun/ moon roof	Unknown	Y	N	Active (manual) belts	F	Gas	0	Passenger Vehicle	999	Not available	3302	88888887	9999	16	1	0	0	0	99:99	3	7	98055	9	88	88	88	88	88	98	88	88	88	88	88	81	11	38.971
884004607	2	86	881	1989	68	68	6913	99	31163	99	1M2P141C6K	88	3	2001-12-01	0	0	MACK	600	1989	RD6	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	56	1	0	0	0	01:15	1	0	98387	1	1	3	0	1	1	4	0	88	0	4	1	81	11	38.971
884004688	1	12	471	1997	30	30	1542	3	91	1	1FTCR14X4V	0	3	2002-01-01	2	2	FORD	RNG	1997	RNS	PS	None/not available	Unknown	Unknown	8	8	Unknown	888	Gas	1	Truck	42	Not available	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	98045	1	0	88	0	88	0	0	88	88	88	88	88	81	11	73.431
884004688	2	49	32	1997	4	1	1060	2	0	1	1NXBA02E4V	0	2	2002-01-01	0	2	TOYT	UCC	1997	888	4D	None/not available	Unknown	Unknown	Y	N	Dual front air bags/active belts	F	Gas	0	Passenger Vehicle	999	Not available	2337	88888887	9999	97	1	0	96	9999	97:97	0	7	98390	1	0	88	0	88	0	0	88	88	88	88	88	81	11	73.431
884004688	3	87	881	1976	63	60	7926	99	6657	99	82437KP	88	3	2002-01-01	0	0	9999999999	9999999999	9999	999	9999999999	Unknown	Unknown	Unknown	9	9	Unknown	999	Unknown	0	Unknown	999	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	98059	1	0	3	0	2	0	5	0	88	1	11	0	81	11	73.431
884004689	1	35	43	1987	4	1	998	2	0	1	JN1PB2117H	0	3	2002-01-01	3	3	NISS	SEN	1987	888	4D	None/not available	Unknown	Unknown	Y	N	Active (manual) belts	2	Gas	0	Passenger Vehicle	999	Not available	2118	88888887	9999	97	1	1	0	230	00:25	3	7	98188	9	0	88	0	88	0	1	88	88	88	88	88	81	11	38.971
884004689	2	82	881	1995	68	68	7258	99	3175	99	1FUYDZYB2S	88	2	2002-01-01	0	0	FRHT	CON	1995	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	96	9999	97:97	0	7	97601	1	0	3	0	1	0	4	0	88	98	98	98	81	11	38.971
884004745	1	12	18	1993	3	2	1188	2	0	1	1ZVCT20A2P	0	2	2002-01-01	0	0	FORD	PBS	1993	888	2H	None/not available	Power sun/moon roof	Unknown	Y	N	Unknown	F	Gas	0	Passenger Vehicle	999	Not available	9999	88888887	9999	97	1	0	96	9999	97:97	0	0	98422	2	0	88	0	88	0	0	88	88	88	88	88	81	11	73.431
884004745	2	12	16	1999	4	5	1777	2	0	1	2FAFP71WXX	5	2	2002-02-01	9	0	FORD	CVP	1999	888	4D	None/not available	Unknown	Unknown	N	N	Unknown	F	Gas	0	Passenger Vehicle	999	Unknown	9999	88888887	0	97	0	8	98	8888	99:99	6	8	99998	8	97	97	97	97	97	97	97	97	97	97	97	81	11	73.431
884004745	3	84	883	1988	68	68	6275	99	2087	99	1HSRDGUR7J	88	3	2002-01-01	1	2	INTL	C96	1988	CF6	TL	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	99:99	8	7	97045	1	88	3	88	0	88	4	0	88	98	98	98	81	11	73.431
884004768	1	12	401	1995	14	14	1968	3	0	2	1FMDU34X6S	0	3	2002-02-01	1	0	FORD	EPR	1995	EPR	4W	None/not available	Power sun/moon roof	Unknown	8	8	Unknown	888	Gas	1	Truck	44	Not available	9999	88888887	9999	97	1	0	96	9999	99:99	0	7	98033	1	0	88	0	88	0	1	88	88	88	88	88	81	11	38.971
884004768	2	98	804	2000	67	67	9662	99	0	99	2WLPCCCJ7Y	88	2	2002-01-01	2	3	WSTR	CNV	2000	490	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	01:30	3	7	83530	1	0	88	0	88	0	0	88	88	98	98	98	81	11	38.971
884004828	1	12	401	1991	14	14	1820	4	0	1	1FMDU34X7M	0	2	2002-03-01	4	4	FORD	EPR	1991	EPR	4W	None/not available	Manual sun/ moon roof	Unknown	8	8	Unknown	888	Gas	1	Truck	44	Not available	9999	88888887	9999	97	1	0	0	0	24:15	4	7	98198	3	0	88	0	88	0	0	88	88	88	88	88	81	11	14.014
884004828	2	87	881	1998	69	68	6220	99	31607	99	1XP5DB9X9W	88	3	2002-02-01	0	0	PTRB	CON	1998	379	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	97	1	0	0	0	04:00	8	7	98351	1	0	88	0	88	0	0	88	88	0	1	0	81	11	14.014
884004865	1	23	481	1992	31	31	1965	3	136	1	1GTGC24F7N	0	3	2002-03-01	2	2	GMC	SIE	1992	SC2	PK	None/not available	Unknown	Unknown	8	8	Active (manual) belts	888	Diesel	2	Truck	42	Not available	9999	88888887	9999	72	1	0	96	9999	99:99	0	7	98168	1	0	88	0	88	0	0	88	88	88	88	88	81	11	73.431
884004865	2	85	881	1989	63	60	11930	99	0	99	1NKDLB9X8K	88	3	2002-03-01	1	0	KW	CON	1989	T80	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	0	72	1	0	96	9999	99:99	0	7	98372	1	1	88	0	88	1	4	88	88	98	98	98	81	11	73.431
884004965	1	12	881	1997	63	60	11570	99	7439	99	1FDYW86F8V	88	3	2002-04-01	1	2	FORD	COH	1997	L0T	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	64	1	0	96	9999	97:97	0	7	98058	1	1	88	0	88	1	4	88	88	0	3	3	81	11	73.431
884004965	2	12	881	1981	68	68	6344	99	999999	0	1FDYU90W6B	88	3	2002-04-01	0	0	FORD	COL	1981	LT9	TM	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	40	64	1	0	96	9999	97:97	0	7	98271	1	0	88	0	88	0	2	88	88	98	98	98	81	11	73.431
884005065	1	35	43	1990	2	1	1045	2	16	1	JN1GB22B1L	0	2	2002-05-01	2	2	NISS	SEN	1990	888	2D	None/not available	Manual sun/ moon roof	Unknown	Y	N	Passive (automatic) belts	F	Gas	0	Passenger Vehicle	999	Not available	2156	88888887	0	89	1	0	96	9999	99:99	0	7	98445	1	0	88	0	88	0	1	88	88	88	88	88	81	11	73.431
884005065	2	30	46	2000	4	3	1380	2	999999	0	WVWMA23B4Y	0	0	8888-88-88	0	0	VOLK	PGS	2000	888	4D	None/not available	Unknown	Unknown	Y	N	Dual air bags front and sides/active belts	T	Gas	0	Passenger Vehicle	999	Standard	2956	88888887	0	89	1	7	96	9999	97:97	0	7	98027	9	0	88	0	88	0	0	88	88	88	88	88	81	11	73.431
884005065	3	82	881	1996	69	68	7258	99	999999	0	1FUYDSEB3T	88	3	2002-05-01	0	0	FRHT	CON	1996	FLD	DS	Unknown	Unknown	Unknown	8	8	Unknown	888	Diesel	8	Truck	64	Unknown	9999	88888887	9999	89	1	0	96	9999	97:97	0	0	98002	1	0	88	0	88	0	1	88	88	0	8	4	81	11	73.431
