CaseID	VehicleNumber	Speeding	Tailgating	Misjudgment	Approach	ADATravelSpeed	ADAPostedSpeed	Assumption	Evasion	ADAOtherFactor	ManeuverCount	CrossedLine	Undertaking	WrongTurnLane	IllegalUTurn	RanLights	WrongWay	OtherManeuver	AggressionCount	SpeedingBehavior	TailgatingBehavior	Weaving	LightViolations	RapidAcceleration	Honking	Flashing	ObsceneGestures	BlockingOthers	OtherAggression	AggressionReason	PSU	PSUStrata	RATWeight
819003605	1	3	0	0	0	9999	56	0	0	8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	99	76	12	0
819003685	1	0	0	0	0	16	72	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76	12	0
819003685	2	0	0	0	0	72	72	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	0
819003865	1	3	0	0	0	9999	72	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004045	1	3	0	0	0	48	89	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819004145	1	0	0	0	0	72	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819004145	2	0	0	0	0	16	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819004185	1	3	0	0	0	89	89	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004325	1	9	0	0	0	89	89	0	0	0	2	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	88	76	12	64.704
819004325	2	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004325	3	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004325	4	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004345	1	3	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004425	1	9	0	0	0	56	56	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819004445	1	2	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004445	2	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004445	3	0	0	0	0	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004445	4	0	0	0	0	8	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004525	1	9	0	0	0	40	89	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004525	2	0	0	0	0	40	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004625	1	0	0	0	0	105	105	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819004625	2	0	0	0	0	64	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819004665	1	0	0	0	0	105	105	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004665	2	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004665	3	0	0	0	0	72	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819004666	1	2	0	0	0	89	89	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819004765	1	2	0	0	0	56	56	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819005086	1	3	0	0	0	56	48	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819005325	1	2	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819005385	1	0	0	0	0	97	56	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819005385	2	9	0	0	0	72	72	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819005385	3	9	9	9	9	72	72	9	9	9	9	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	76	12	179.933
819005385	4	3	0	0	0	121	56	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	76	12	179.933
819005385	5	0	0	0	0	97	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819005527	1	2	0	0	0	56	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819005585	1	0	0	0	0	72	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819005627	1	3	0	0	0	56	56	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819005645	1	9	9	0	0	89	89	9	9	9	9	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	76	12	64.704
819005645	2	0	0	0	0	89	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	64.704
819005808	1	0	0	0	0	80	105	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819005865	1	3	0	0	0	9999	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
819006025	1	0	0	0	0	89	89	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819006025	2	9	9	0	0	89	89	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819006025	3	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819006065	1	3	0	0	0	9999	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	179.933
819006125	1	2	0	0	0	9999	72	0	2	8	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	76	12	339.044
819006126	1	0	0	0	0	64	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	339.044
820003685	1	0	9	9	9	89	105	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	0
820003686	1	3	0	0	0	156	89	0	0	0	1	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	99	78	12	0
820003686	2	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	0
820003686	3	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	0
820003742	1	0	0	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820003765	1	9	0	3	3	9999	121	9	3	9	1	0	0	0	0	0	1	0	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820003765	2	0	0	0	0	9999	121	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820003922	1	0	0	9	9	22	72	9	9	4	2	0	0	0	1	0	0	1	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820003922	2	0	0	0	0	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820003962	1	0	0	0	0	113	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820003982	1	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820004042	1	0	0	0	0	89	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004043	1	0	0	0	0	113	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004043	2	0	0	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004062	1	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004062	2	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004222	1	0	0	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820004382	1	3	0	0	0	40	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820004422	1	2	0	0	0	64	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820004462	1	0	0	9	9	13	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820004482	1	2	3	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004482	2	0	0	0	0	72	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004643	1	0	0	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820004783	1	0	0	0	0	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004822	1	0	0	9	1	24	105	9	0	9	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820004822	2	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820004862	1	0	0	0	0	9999	72	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820004862	2	0	0	0	0	0	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820004962	1	9	9	9	9	105	105	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004962	2	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004962	3	0	0	0	0	16	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820004963	1	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820005022	1	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820005022	2	0	0	0	0	64	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820005082	1	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820005082	2	0	0	0	0	40	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820005102	1	0	0	0	0	64	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820005102	2	0	0	2	3	121	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820005202	1	9	9	0	0	9999	80	9	9	9	9	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820005202	2	0	0	0	0	9999	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820005442	1	9	0	0	0	9999	72	9	2	9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820005442	2	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820005502	1	2	1	3	3	56	64	0	3	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	78	12	260.223
820005502	2	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820005502	3	0	0	0	0	56	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820005722	1	0	0	0	0	80	80	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	88	78	12	138.103
820005722	2	0	0	0	0	72	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820005922	1	0	0	0	0	9999	80	0	0	9	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	88	78	12	138.103
820005922	2	0	0	0	0	64	80	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820005942	1	0	0	0	0	48	105	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820005942	2	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820006002	1	3	0	9	9	103	72	9	1	9	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820006002	2	0	0	2	2	11	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006003	1	2	0	0	0	9999	105	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006003	2	0	0	0	0	9999	105	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006082	1	0	0	0	0	72	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006082	2	0	0	0	0	72	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006082	3	0	0	0	0	72	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006142	1	0	0	9	9	0	89	9	0	9	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820006142	2	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006142	3	0	0	0	0	89	89	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006162	1	3	0	0	0	9999	72	0	0	8	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	2	78	12	260.223
820006182	1	0	0	0	0	48	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006182	2	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006202	1	0	0	0	0	9999	121	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820006202	2	0	0	0	0	9999	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	260.223
820006242	1	0	0	0	0	80	56	9	2	0	1	0	0	0	0	1	0	0	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820006242	2	0	0	0	0	64	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006265	1	0	0	0	0	9999	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006265	2	0	0	3	3	105	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006282	1	2	0	0	0	105	105	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	138.103
820006302	1	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006302	2	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006302	3	9	9	9	9	97	121	9	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
820006362	1	9	0	0	0	9999	89	9	0	0	9	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	78	12	49.662
820006362	2	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	12	49.662
821003690	1	0	0	0	0	0	105	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	0
821003690	2	0	0	0	0	109	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	0
821003708	1	9	0	0	0	9999	105	0	0	9	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	12.701
821003708	2	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821003807	1	0	0	0	0	9999	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821003807	2	0	0	0	0	9999	56	9	0	8	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821003827	1	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	0
821003827	2	7	7	7	7	0	89	7	4	7	7	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	77	79	10	0
821003867	1	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821003867	2	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821003908	1	0	0	0	0	16	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821003908	2	0	0	0	0	16	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821003908	3	0	0	0	0	32	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821003908	4	2	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821003909	1	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821003909	2	0	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821003909	3	9	9	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821003910	1	9	0	0	0	9999	105	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821003910	2	2	0	0	0	9999	89	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821003947	1	0	0	0	0	9999	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004027	1	0	9	0	0	97	105	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821004027	2	9	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821004027	3	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004047	1	3	0	2	3	121	105	0	3	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	99	79	10	6.74
821004047	2	0	0	0	0	113	105	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004047	3	0	0	0	0	64	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004067	1	3	0	0	0	9999	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004067	2	7	7	7	7	0	80	7	4	7	7	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	77	79	10	2.424
821004107	1	2	0	0	0	9999	9999	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004167	1	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004167	2	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004167	3	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004307	1	0	0	0	0	9999	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004307	2	2	0	0	0	9999	105	9	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821004307	3	0	0	0	0	9999	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004308	1	0	0	0	0	9999	56	9	9	9	1	0	0	0	0	1	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821004308	2	2	0	0	0	9999	56	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	99	79	10	2.424
821004527	1	9	0	0	0	9999	56	0	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004528	1	2	9	9	9	113	105	9	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004528	2	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004529	1	1	0	0	0	89	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	0
821004612	1	0	0	0	0	100	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004612	2	0	0	0	0	84	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004613	1	0	0	0	0	108	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004613	2	0	0	0	0	84	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004629	1	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004629	2	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004629	3	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004629	4	0	0	3	3	72	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004629	5	0	0	0	0	0	89	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004749	1	1	0	0	0	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004749	2	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004829	1	0	0	0	0	84	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004829	2	0	0	0	0	108	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	12.701
821004889	1	0	0	0	0	119	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004889	2	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004909	1	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004909	2	0	0	0	0	80	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821004950	1	0	0	0	0	44	105	9	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821004950	2	0	0	0	0	20	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
821005009	1	0	0	0	0	9999	72	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821005009	2	0	0	1	0	9999	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821005031	1	9	9	9	9	9999	105	9	1	9	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	99	79	10	6.74
821005031	2	0	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821005049	1	0	0	0	0	97	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821005049	2	2	0	0	0	89	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	6.74
821005069	1	0	0	0	0	0	105	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	10	2.424
