CaseID	VehicleNumber	LastSleepHours	LastSleepStart	LastSleepEnd	HoursSinceSleep	MainSleepHours	MainSleepStart	MainSleepEnd	HoursDriving	ADSHoursOnDuty	WeekLongest	WeekShortest	WeekAverage	Rotation	HoursWorked	ADSLongestDay	ADSShortestDay	ADSAverageDay	LastWeekHours	LastWeekMoonlight	PSU	PSUStrata	RATWeight
818006053	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	75	11	127.287
818006053	4	07:30	23:00	06:30	02:08	98:98	98:98	98:98	98:98	98:98	09:00	06:30	07:30	2	99:99	11:00	04:00	09:00	43:00	98:98	75	11	127.287
818006053	5	08:00	22:00	06:00	02:38	98:98	98:98	98:98	00:08	00:38	08:00	08:00	08:00	2	00:38	08:00	08:00	08:00	40:00	98:98	75	11	127.287
818006053	6	08:30	19:30	04:00	04:38	98:98	98:98	98:98	02:38	03:00	10:00	08:00	08:00	2	03:00	10:30	06:00	10:00	26:00	98:98	75	11	127.287
818006132	1	08:00	22:00	06:00	12:26	98:98	98:98	98:98	98:98	98:98	09:00	07:00	08:00	2	09:00	09:30	08:00	09:00	44:00	98:98	75	11	127.287
818006132	2	02:00	13:30	15:30	02:56	10:30	20:00	06:30	00:56	01:56	10:30	07:00	08:00	2	01:56	12:30	04:15	05:40	41:05	98:98	75	11	127.287
818006172	1	08:00	22:00	06:00	01:45	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	00:00	04:00	04:00	04:00	20:00	98:98	75	11	127.287
818006172	2	07:15	21:15	04:30	03:15	98:98	98:98	98:98	02:15	02:15	10:00	04:00	06:00	2	02:15	12:15	08:00	09:30	43:00	98:98	75	11	127.287
818006196	1	13:30	19:00	08:30	02:45	98:98	98:98	98:98	98:98	98:98	13:30	08:30	08:30	2	98:98	98:98	98:98	98:98	98:98	98:98	75	11	0
818006196	2	05:00	01:00	06:00	05:15	98:98	98:98	98:98	99:99	99:99	10:00	04:00	08:00	2	06:15	09:30	01:00	09:00	99:99	98:98	75	11	0
818006273	1	08:00	23:00	07:00	06:01	98:98	98:98	98:98	98:98	98:98	99:99	99:99	99:99	2	99:99	99:99	99:99	99:99	99:99	98:98	75	11	67.552
818006273	2	06:45	21:30	04:15	08:46	98:98	98:98	98:98	07:30	07:30	10:00	07:00	07:00	2	07:30	10:30	06:45	09:20	65:00	98:98	75	11	67.552
819003346	1	08:30	21:00	05:30	02:40	98:98	98:98	98:98	99:99	99:99	11:00	04:00	07:00	2	99:99	99:99	99:99	99:99	99:99	98:98	76	12	0
819003405	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	0
819003405	2	08:00	20:30	04:30	09:00	98:98	98:98	98:98	09:00	09:00	11:00	06:00	08:00	1	09:00	99:99	99:99	99:99	60:00	98:98	76	12	0
819003448	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	0
819003448	2	07:00	22:00	05:00	06:00	98:98	98:98	98:98	04:00	04:00	07:00	04:00	06:00	1	04:00	99:99	00:00	99:99	99:99	98:98	76	12	0
819003588	1	07:00	02:00	09:00	01:22	98:98	98:98	98:98	98:98	98:98	09:00	06:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	76	12	0
819003588	2	06:30	21:00	03:30	06:58	98:98	98:98	98:98	99:99	06:22	10:00	05:00	07:00	2	06:22	99:99	99:99	99:99	60:00	98:98	76	12	0
819003605	1	07:00	99:99	99:99	99:99	98:98	98:98	98:98	07:40	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	76	12	0
819003685	1	06:30	22:00	04:30	01:45	98:98	98:98	98:98	98:98	98:98	07:00	06:00	06:30	2	00:00	99:99	99:99	99:99	99:99	98:98	76	12	0
819003685	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	00:16	00:16	99:99	99:99	99:99	9	00:16	99:99	99:99	99:99	50:00	98:98	76	12	0
819003865	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	179.933
819004045	1	08:00	23:00	07:00	08:00	98:98	98:98	98:98	04:00	08:00	10:00	08:00	08:00	2	08:00	09:00	09:00	09:00	45:00	98:98	76	12	339.044
819004145	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	339.044
819004145	2	12:30	20:30	09:00	07:39	98:98	98:98	98:98	02:00	02:00	08:00	06:00	08:00	2	02:00	10:00	00:00	08:00	69:00	98:98	76	12	339.044
819004185	1	04:30	14:00	18:30	04:15	98:98	98:98	98:98	11:45	11:45	09:00	04:30	08:00	2	11:45	10:00	00:00	08:00	70:00	98:98	76	12	179.933
819004325	1	03:00	08:00	11:00	19:10	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	08:00	99:99	99:99	99:99	99:99	99:99	76	12	64.704
819004325	2	09:00	20:00	05:00	01:00	98:98	98:98	98:98	00:10	00:10	10:00	08:00	09:00	2	00:10	06:00	02:00	06:00	26:00	98:98	76	12	64.704
819004325	3	04:00	18:30	22:30	07:40	98:98	98:98	98:98	07:00	07:00	08:00	04:00	07:00	1	07:00	10:00	08:00	10:00	50:00	98:98	76	12	64.704
819004325	4	08:00	20:00	04:00	02:10	98:98	98:98	98:98	00:15	01:00	08:00	05:30	08:00	2	01:15	12:00	03:00	09:00	40:00	98:98	76	12	64.704
819004345	1	08:30	21:30	06:00	11:00	98:98	98:98	98:98	05:00	10:00	12:00	08:00	08:00	2	11:00	10:00	00:00	09:00	50:00	98:98	76	12	179.933
819004425	1	08:30	00:00	08:30	03:00	98:98	98:98	98:98	03:00	03:00	10:00	07:00	99:99	2	03:00	12:00	00:00	99:99	68:00	98:98	76	12	339.044
819004445	1	09:30	21:30	07:00	00:58	98:98	98:98	98:98	98:98	98:98	10:00	07:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	76	12	179.933
819004445	2	09:00	22:00	07:00	00:58	98:98	98:98	98:98	98:98	98:98	10:00	07:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	76	12	179.933
819004445	3	10:00	21:00	07:00	00:58	98:98	98:98	98:98	98:98	98:98	10:00	05:00	08:00	2	98:98	98:98	98:98	98:98	98:98	98:98	76	12	179.933
819004445	4	06:00	21:00	03:00	04:30	98:98	98:98	98:98	04:30	04:30	10:00	04:00	05:00	2	01:30	11:00	06:30	10:00	46:30	98:98	76	12	179.933
819004525	1	10:00	23:00	09:00	12:30	98:98	98:98	98:98	98:98	98:98	10:00	06:00	08:00	2	00:00	04:00	04:00	04:00	25:00	98:98	76	12	64.704
819004525	2	08:00	00:00	08:00	15:30	98:98	98:98	98:98	05:00	12:45	10:30	01:30	10:00	1	12:45	14:00	02:00	08:00	48:00	98:98	76	12	64.704
819004625	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	339.044
819004625	2	08:00	19:30	03:30	08:00	98:98	98:98	98:98	02:30	03:30	08:00	08:00	08:00	2	12:00	10:00	04:00	09:00	50:00	99:99	76	12	339.044
819004665	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	64.704
819004665	2	07:00	22:00	05:00	04:19	98:98	98:98	98:98	98:98	98:98	08:00	06:00	07:00	2	00:00	07:00	00:00	05:00	25:00	98:98	76	12	64.704
819004665	3	08:30	19:30	04:00	05:19	98:98	98:98	98:98	04:00	04:15	10:00	08:00	09:00	2	04:15	10:45	00:00	09:12	46:00	98:98	76	12	64.704
819004666	1	08:30	21:30	06:00	19:50	98:98	98:98	98:98	06:50	08:50	08:00	08:00	08:00	2	08:50	10:00	10:00	10:00	60:00	98:98	76	12	179.933
819004765	1	09:00	99:99	99:99	99:99	98:98	98:98	98:98	08:45	04:30	10:00	07:00	09:00	2	13:15	15:00	00:00	11:45	47:00	98:98	76	12	179.933
819005086	1	08:00	05:15	13:15	07:00	98:98	98:98	98:98	06:30	07:00	10:00	06:00	08:00	1	14:25	10:00	07:00	08:30	55:30	00:00	76	12	179.933
819005325	1	06:30	18:00	00:30	07:30	98:98	98:98	98:98	07:00	07:00	12:00	03:00	09:00	1	07:00	99:99	99:99	99:99	58:45	98:98	76	12	339.044
819005385	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	179.933
819005385	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	179.933
819005385	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	179.933
819005385	4	05:00	20:00	01:00	17:33	98:98	98:98	98:98	11:00	03:00	10:00	05:00	09:00	2	16:48	16:48	10:00	10:00	40:00	98:98	76	12	179.933
819005385	5	09:00	20:00	05:00	15:00	98:98	98:98	98:98	07:00	07:00	09:00	06:00	07:00	2	07:00	12:00	06:00	10:00	50:00	98:98	76	12	179.933
819005527	1	05:40	23:40	05:20	10:20	98:98	98:98	98:98	06:30	10:00	08:00	05:30	07:00	1	10:00	10:00	08:00	09:00	50:00	98:98	76	12	339.044
819005585	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	03:40	04:10	99:99	99:99	99:99	9	04:10	14:24	12:30	13:30	61:34	98:98	76	12	339.044
819005627	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	339.044
819005645	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	64.704
819005645	2	07:30	19:00	02:30	02:30	98:98	98:98	98:98	02:00	02:00	10:00	07:00	08:00	2	02:00	10:00	07:00	07:00	35:00	98:98	76	12	64.704
819005808	1	08:30	19:30	04:00	05:55	98:98	98:98	98:98	03:30	04:00	08:00	06:00	08:00	2	04:00	12:00	10:00	11:30	41:45	98:98	76	12	179.933
819005865	1	08:30	19:30	04:00	15:59	98:98	98:98	98:98	99:99	14:29	09:00	08:30	08:30	2	14:29	14:29	00:00	10:00	63:30	98:98	76	12	339.044
819006025	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	179.933
819006025	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	179.933
819006025	3	08:00	22:00	06:00	08:42	98:98	98:98	98:98	02:45	03:45	11:15	06:00	09:00	2	04:00	10:00	00:15	03:50	27:00	98:98	76	12	179.933
819006065	1	07:00	19:00	02:00	17:00	98:98	98:98	98:98	05:10	06:50	09:00	06:00	08:00	1	06:50	12:00	04:00	09:00	54:25	98:98	76	12	179.933
819006125	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	04:30	99:99	99:99	99:99	9	04:30	11:00	09:00	10:00	57:00	98:98	76	12	339.044
819006126	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	76	12	339.044
820003685	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	07:00	10:00	04:00	09:00	31:30	98:98	78	12	0
820003686	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	0
820003686	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	0
820003686	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	07:00	17:00	00:00	14:00	97:15	98:98	78	12	0
820003742	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	36:00	99:99	78	12	138.103
820003765	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820003765	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	78	12	49.662
820003922	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820003922	2	08:30	21:30	06:00	01:15	98:98	98:98	98:98	99:99	99:99	99:99	99:99	99:99	2	99:99	10:45	07:00	08:00	54:25	98:98	78	12	49.662
820003962	1	08:00	19:00	03:00	02:30	98:98	98:98	98:98	01:30	01:30	10:00	07:00	08:00	2	01:30	10:00	01:00	10:00	40:00	98:98	78	12	260.223
820003982	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	09:00	99:99	99:99	99:99	9	09:00	09:45	03:30	08:00	61:00	98:98	78	12	260.223
820004042	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	138.103
820004043	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	98:98	98:98	98:98	98:98	98:98	98:98	78	12	138.103
820004043	2	08:00	22:00	06:00	10:03	98:98	98:98	98:98	06:50	09:00	12:00	06:00	10:00	2	09:00	10:00	03:25	07:50	55:00	98:98	78	12	138.103
820004062	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	138.103
820004062	2	08:00	20:00	04:00	10:00	98:98	98:98	98:98	05:30	05:30	08:00	08:00	08:00	2	05:30	08:00	03:30	08:00	36:00	98:98	78	12	138.103
820004222	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	00:20	00:20	99:99	99:99	99:99	1	00:20	10:00	02:00	08:00	60:00	98:98	78	12	260.223
820004382	1	11:00	19:00	06:00	03:25	98:98	98:98	98:98	98:98	98:98	09:00	06:00	08:00	2	01:05	08:00	08:00	08:00	40:00	98:98	78	12	49.662
820004422	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	03:00	99:99	17:00	08:00	12:00	9	99:99	10:00	00:00	99:99	28:00	98:98	78	12	260.223
820004462	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820004482	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	19:00	09:00	06:00	08:00	1	19:00	19:00	00:00	09:00	99:99	99:99	78	12	138.103
820004482	2	06:00	18:00	00:00	99:99	98:98	98:98	98:98	07:45	01:30	10:00	05:30	08:30	2	09:25	09:15	00:00	04:12	29:15	98:98	78	12	138.103
820004643	1	05:15	20:00	01:15	01:30	98:98	98:98	98:98	01:30	01:30	09:30	04:00	08:00	2	01:30	09:00	00:00	08:00	41:00	98:98	78	12	260.223
820004783	1	04:00	02:00	06:00	07:10	98:98	98:98	98:98	04:00	04:00	04:00	02:00	04:00	1	04:00	99:99	99:99	99:99	70:00	98:98	78	12	138.103
820004822	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820004822	2	07:00	20:30	03:30	08:19	98:98	98:98	98:98	05:54	06:19	08:00	07:00	07:30	2	05:19	10:00	10:00	10:00	60:00	00:00	78	12	49.662
820004862	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	08:00	05:00	05:00	1	99:99	12:00	00:00	12:00	60:00	98:98	78	12	49.662
820004862	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	03:00	99:99	99:99	99:99	9	03:00	10:00	00:00	08:00	45:30	98:98	78	12	49.662
820004962	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	98:98	98:98	98:98	98:98	98:98	78	12	138.103
820004962	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	2	98:98	08:00	08:00	08:00	40:00	98:98	78	12	138.103
820004962	3	09:00	21:00	06:00	14:25	98:98	98:98	98:98	99:99	11:55	09:00	09:00	09:00	2	11:55	10:00	10:00	10:00	60:00	98:98	78	12	138.103
820004963	1	03:00	99:99	99:99	99:99	99:99	99:99	99:99	99:99	01:30	99:99	99:99	99:99	9	01:30	11:00	01:00	05:00	35:00	98:98	78	12	260.223
820005022	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	260.223
820005022	2	08:00	22:00	06:00	01:50	98:98	98:98	98:98	00:20	01:00	10:00	07:00	08:00	2	01:00	11:00	09:00	10:00	59:00	98:98	78	12	260.223
820005082	1	09:00	99:99	99:99	09:00	98:98	98:98	98:98	98:98	98:98	10:00	08:00	09:00	2	99:99	08:00	08:00	08:00	99:99	98:98	78	12	138.103
820005082	2	08:00	20:00	04:00	04:53	98:98	98:98	98:98	01:00	06:00	10:00	08:00	09:00	2	06:00	12:00	12:00	12:00	24:00	98:98	78	12	138.103
820005102	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820005102	2	06:00	09:00	15:00	01:41	98:98	98:98	98:98	01:41	01:41	09:00	03:00	07:00	2	01:41	09:45	00:00	04:15	28:00	98:98	78	12	49.662
820005202	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820005202	2	10:00	19:00	05:00	10:34	98:98	98:98	98:98	07:00	09:34	10:00	08:00	09:00	2	09:34	11:15	09:15	10:15	51:30	98:98	78	12	49.662
820005442	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820005442	2	09:45	20:00	05:45	00:45	98:98	98:98	98:98	00:20	00:20	12:00	08:00	11:00	1	00:20	12:00	08:00	11:00	60:00	98:98	78	12	49.662
820005502	1	07:00	22:30	05:30	03:20	98:98	98:98	98:98	98:98	01:30	07:30	07:30	07:30	2	01:30	10:00	05:00	08:00	40:00	99:99	78	12	260.223
820005502	2	10:00	99:99	99:99	99:99	98:98	98:98	98:98	98:98	98:98	10:00	08:00	09:00	2	98:98	98:98	98:98	98:98	98:98	98:98	78	12	260.223
820005502	3	08:00	21:00	05:00	03:49	98:98	98:98	98:98	02:39	02:49	08:00	08:00	08:00	2	02:49	08:30	08:00	08:00	39:30	98:98	78	12	260.223
820005722	1	08:00	22:00	06:00	01:28	98:98	98:98	98:98	99:99	00:30	99:99	99:99	99:99	9	00:30	12:00	09:00	10:30	61:45	98:98	78	12	138.103
820005722	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	01:00	99:99	99:99	99:99	9	01:00	09:50	06:40	08:40	60:45	98:98	78	12	138.103
820005922	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	138.103
820005922	2	08:00	22:00	06:00	07:00	98:98	98:98	98:98	06:00	06:00	10:00	08:00	09:00	1	06:00	99:99	99:99	99:99	99:99	98:98	78	12	138.103
820005942	1	10:00	20:00	06:00	02:15	98:98	98:98	98:98	98:98	98:98	10:00	09:00	10:00	2	98:98	98:98	98:98	98:98	98:98	98:98	78	12	260.223
820005942	2	07:00	23:30	06:30	01:45	98:98	98:98	98:98	01:00	01:00	08:00	02:00	08:00	1	01:00	10:00	03:15	08:45	38:45	98:98	78	12	260.223
820006002	1	99:99	99:99	08:00	06:12	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006002	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006003	1	10:00	21:00	07:00	12:06	98:98	98:98	98:98	98:98	98:98	10:00	09:00	10:00	2	98:98	98:98	98:98	98:98	98:98	98:98	78	12	138.103
820006003	2	09:00	09:30	18:30	00:40	98:98	98:98	98:98	00:30	00:30	10:00	07:00	09:00	1	00:30	10:00	06:30	10:00	40:00	98:98	78	12	138.103
820006082	1	09:00	22:00	07:00	06:00	98:98	98:98	98:98	98:98	98:98	09:00	09:00	09:00	2	00:00	07:00	07:00	07:00	35:00	98:98	78	12	138.103
820006082	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	138.103
820006082	3	10:00	21:00	07:00	06:00	98:98	98:98	98:98	01:00	05:00	10:00	10:00	10:00	2	05:00	10:00	07:00	08:00	40:00	98:98	78	12	138.103
820006142	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006142	2	11:00	21:00	08:00	04:20	98:98	98:98	98:98	98:98	98:98	11:00	09:00	11:00	2	98:98	98:98	98:98	98:98	98:98	98:98	78	12	49.662
820006142	3	08:00	21:00	05:00	07:20	98:98	98:98	98:98	04:00	04:20	09:00	07:00	08:00	2	04:20	05:00	00:00	05:00	25:00	98:98	78	12	49.662
820006162	1	12:30	13:30	02:00	09:00	98:98	98:98	98:98	07:00	07:00	09:00	02:00	08:00	1	07:00	13:00	99:99	12:00	46:30	98:98	78	12	260.223
820006182	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006182	2	08:00	01:00	09:00	05:57	98:98	98:98	98:98	99:99	99:99	08:00	04:00	07:00	1	99:99	12:00	06:00	12:00	36:00	98:98	78	12	49.662
820006202	1	10:00	22:00	08:00	11:06	98:98	98:98	98:98	98:98	98:98	10:00	10:00	10:00	2	98:98	98:98	98:98	98:98	98:98	98:98	78	12	260.223
820006202	2	08:30	18:00	02:30	15:36	98:98	98:98	98:98	09:25	09:45	99:99	99:99	99:99	1	09:45	10:00	00:30	07:55	55:30	98:98	78	12	260.223
820006242	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006242	2	08:00	00:00	08:00	17:00	98:98	98:98	98:98	04:00	04:00	99:99	99:99	99:99	1	04:00	10:30	03:30	08:00	55:30	99:99	78	12	49.662
820006265	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	2	98:98	98:98	98:98	98:98	98:98	98:98	78	12	138.103
820006265	2	04:00	18:00	22:00	05:35	98:98	98:98	98:98	04:05	00:30	09:00	07:00	08:00	2	05:35	10:00	08:00	10:00	60:00	98:98	78	12	138.103
820006282	1	08:30	21:00	05:30	06:07	98:98	98:98	98:98	04:30	05:00	09:00	08:00	08:30	2	05:00	10:18	04:06	08:42	61:00	98:98	78	12	138.103
820006302	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006302	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	98:98	78	12	49.662
820006302	3	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	04:00	99:99	99:99	99:99	9	04:00	11:00	00:00	11:00	33:00	98:98	78	12	49.662
820006362	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
820006362	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	78	12	49.662
821003690	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	79	10	0
821003690	2	08:00	22:00	06:00	05:25	98:98	98:98	98:98	98:98	98:98	08:00	08:00	08:00	2	04:25	10:20	07:00	09:00	48:00	98:98	79	10	0
821003708	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	79	10	12.701
821003708	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	99:99	05:00	99:99	99:99	99:99	9	05:00	10:00	08:00	09:00	45:00	98:98	79	10	12.701
821003807	1	09:30	20:30	06:00	06:25	98:98	98:98	98:98	05:25	05:25	09:30	08:00	08:30	2	05:25	10:00	06:00	08:00	33:00	98:98	79	10	2.424
821003807	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	79	10	2.424
821003827	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	79	10	0
821003827	2	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	97:97	7	97:97	97:97	97:97	97:97	97:97	97:97	79	10	0
821003867	1	07:00	22:00	05:00	04:50	98:98	98:98	98:98	98:98	98:98	07:00	07:00	07:00	2	00:00	08:00	08:00	08:00	40:00	98:98	79	10	12.701
821003867	2	09:00	21:00	06:00	03:50	98:98	98:98	98:98	03:00	03:00	10:00	02:00	07:00	2	03:00	10:00	08:00	09:00	40:00	98:98	79	10	12.701
821003908	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	79	10	6.74
821003908	2	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	99:99	99:99	79	10	6.74
821003908	3	06:30	22:00	04:30	07:00	98:98	98:98	98:98	02:00	02:00	08:00	06:00	07:00	2	02:00	11:00	08:00	10:00	52:00	98:98	79	10	6.74
821003908	4	07:00	22:00	05:00	06:30	98:98	98:98	98:98	05:00	05:00	10:00	07:00	08:30	2	05:00	12:00	09:00	11:00	54:00	98:98	79	10	6.74
821003909	1	99:99	99:99	99:99	99:99	99:99	99:99	99:99	98:98	98:98	99:99	99:99	99:99	9	99:99	99:99	99:99	99:99	50:00	98:98	79	10	2.424
