CaseID	VehicleNumber	Axle	BrakeType	BRAPosition	ABSInstalled	ABSFunctional	AdjustorType	ChamberSize	ChamberType	StrokeType	LeftLength	RightLength	PSU	PSUStrata	RATWeight
806005814	3	2	1	1	0	0	99	20.56	24	1	5.08	3.18	9	8	468.821
806005874	3	1	1	1	0	0	99	18.34	13	2	1.27	2.54	9	8	216.96
806005874	3	2	1	1	0	0	99	20.56	14	2	3.18	2.54	9	8	216.96
806005874	3	3	1	1	0	0	99	20.56	14	2	2.54	3.18	9	8	216.96
806005874	3	4	1	2	0	0	99	20.56	14	2	9994	9994	9	8	216.96
806005874	3	5	1	2	0	0	99	20.56	14	2	2.86	3.18	9	8	216.96
806005979	2	1	9	1	99	99	99	9999	12	9	2.54	3.17	9	8	0
806005979	2	2	9	1	99	99	99	9999	14	9	2.54	3.17	9	8	0
806005979	2	3	9	1	99	99	99	9999	14	9	2.54	3.81	9	8	0
806005979	2	4	9	2	99	99	99	9999	14	9	4.44	3.81	9	8	0
806005979	2	5	9	2	99	99	99	9999	14	9	2.86	3.81	9	8	0
806006034	2	1	1	1	0	0	99	9994	99	3	2.54	2.54	9	8	468.821
806006034	2	2	1	1	0	0	99	9994	99	3	5.08	4.45	9	8	468.821
806006034	2	3	1	2	0	0	99	9994	99	3	3.81	3.18	9	8	468.821
806006034	2	4	1	2	0	0	99	9994	99	3	3.18	2.54	9	8	468.821
806006134	1	1	2	1	0	0	99	8887	19	3	8887	8887	9	8	756.035
806006134	1	2	2	1	1	1	99	8887	19	3	8887	8887	9	8	756.035
806006134	2	1	1	1	0	0	99	17.22	12	2	9992	9992	9	8	756.035
806006134	2	2	1	1	0	0	99	18.34	13	2	5.08	4.45	9	8	756.035
806006134	2	3	1	1	0	0	99	18.34	13	2	4.45	4.45	9	8	756.035
806006194	1	1	1	1	0	0	99	10.8	13	2	9994	9994	9	8	756.035
806006194	1	2	1	1	0	0	99	20.6	14	2	3.81	3.81	9	8	756.035
807004025	1	1	1	1	0	0	1	8887	88	3	9999	9999	11	6	0
807004025	1	2	1	1	0	0	1	20.56	14	2	1.9	3.17	11	6	0
807004025	1	3	1	1	0	0	1	20.56	14	2	4.44	3.81	11	6	0
807004025	1	4	1	2	0	0	1	20.56	14	2	3.81	3.17	11	6	0
807004025	1	5	1	2	0	0	1	20.56	14	2	4.44	4.44	11	6	0
807004125	2	1	2	9	0	0	2	8887	88	3	8887	8887	11	6	21.198
807004125	2	2	2	9	0	0	2	8887	88	3	8887	8887	11	6	21.198
807004126	2	1	2	1	1	1	1	8887	19	3	8887	8887	11	6	125.127
807004126	2	2	2	1	1	1	1	8887	19	3	8887	8887	11	6	125.127
807004209	2	1	1	1	0	0	1	9994	99	3	9994	9994	11	6	68.691
807004209	2	2	1	1	0	0	1	9994	99	3	9994	9994	11	6	68.691
807004209	2	3	1	2	0	0	1	9994	99	3	9994	9994	11	6	68.691
807004209	2	4	1	2	0	0	1	9994	99	3	9994	9994	11	6	68.691
807004325	1	1	1	1	1	1	1	9999	25	2	9994	9994	11	6	21.198
807004325	1	2	1	1	1	1	1	20.56	14	2	9994	9994	11	6	21.198
807004325	1	3	1	1	1	1	1	20.56	14	2	9994	9994	11	6	21.198
807004325	1	4	1	2	1	1	1	20.56	14	2	9994	9994	11	6	21.198
807004325	1	5	1	2	1	1	1	20.56	14	2	9994	9994	11	6	21.198
807004390	3	1	1	1	0	0	1	9999	99	3	9994	9994	11	6	21.198
807004390	3	2	1	1	0	0	1	9999	99	3	9994	9994	11	6	21.198
807004390	3	3	1	1	0	0	1	9999	99	3	9994	9994	11	6	21.198
807004390	3	4	1	2	0	0	1	9999	99	3	9994	9994	11	6	21.198
807004390	3	5	1	2	0	0	1	9999	99	3	9994	9994	11	6	21.198
807004589	4	1	1	1	1	1	1	14.45	10	2	3.81	2.54	11	6	125.127
807004589	4	2	1	1	1	1	1	20.56	14	2	3.18	3.18	11	6	125.127
807004589	4	3	1	1	1	1	1	20.56	14	2	5.08	3.81	11	6	125.127
807004589	4	4	1	2	1	1	1	9994	99	3	9994	9994	11	6	125.127
807004589	4	5	1	2	1	1	1	9994	99	3	9994	9994	11	6	125.127
807004645	2	1	1	1	0	0	1	17.22	12	2	3.81	3.81	11	6	68.691
807004645	2	2	1	1	0	0	1	20.56	14	2	3.81	3.81	11	6	68.691
807004645	2	3	1	1	0	0	1	20.56	14	2	3.17	3.81	11	6	68.691
807004645	2	4	1	2	0	0	1	20.56	14	2	3.17	3.17	11	6	68.691
807004645	2	5	1	2	0	0	1	20.56	14	2	3.17	3.81	11	6	68.691
807004685	2	1	1	1	0	0	1	9999	99	9	9994	9994	11	6	125.127
807004685	2	2	1	1	0	0	1	9999	99	9	9994	9994	11	6	125.127
807004809	2	1	1	1	1	1	1	17.22	12	2	3.18	3.18	11	6	68.691
807004809	2	2	1	1	1	1	1	20.56	14	2	2.54	2.54	11	6	68.691
807004809	2	3	1	2	1	1	1	20.56	14	2	3.81	3.81	11	6	68.691
807004809	2	4	1	2	1	1	1	20.56	14	2	4.45	4.45	11	6	68.691
807004845	1	1	1	1	0	0	1	17.22	12	2	3.81	3.81	11	6	21.198
807004845	1	2	1	1	0	0	1	20.56	14	2	4.45	4.45	11	6	21.198
807004845	1	3	1	1	0	0	1	20.56	14	2	4.45	4.45	11	6	21.198
807004845	1	4	1	2	1	1	1	20.56	14	2	4.45	5.72	11	6	21.198
807004845	1	5	1	2	1	1	1	20.56	14	2	5.08	5.72	11	6	21.198
807004925	2	1	1	1	0	0	1	17.22	12	2	1.9	2.22	11	6	125.127
807004925	2	2	1	1	0	0	1	20.56	14	2	6.35	2.22	11	6	125.127
807004925	2	3	1	1	0	0	1	20.56	14	2	2.54	2.54	11	6	125.127
807004925	2	4	1	2	0	0	1	20.56	14	2	2.54	2.54	11	6	125.127
807004925	2	5	1	2	0	0	1	20.56	14	2	3.17	2.86	11	6	125.127
807004925	2	6	1	2	0	0	1	20.56	14	2	3.81	2.54	11	6	125.127
807004985	4	1	1	1	1	1	1	17.22	12	2	2.86	2.54	11	6	68.691
807004985	4	2	1	1	1	1	1	20.56	14	2	3.49	3.81	11	6	68.691
807004985	4	3	1	1	1	1	1	20.56	14	2	3.49	3.81	11	6	68.691
807004985	4	4	1	2	0	0	1	20.56	14	2	9992	9992	11	6	68.691
807004985	4	5	1	2	0	0	1	20.56	14	2	9992	9992	11	6	68.691
807005025	1	1	1	1	1	1	1	9994	99	3	9994	9994	11	6	68.691
807005025	1	2	1	1	1	1	1	9994	99	3	9994	9994	11	6	68.691
807005025	1	3	1	1	1	1	1	9994	99	3	9994	9994	11	6	68.691
807005025	1	4	1	2	0	0	1	9994	99	3	9994	9994	11	6	68.691
807005025	1	5	1	2	0	0	1	9994	99	3	9994	9994	11	6	68.691
807005026	1	1	2	1	0	0	2	8887	19	3	8887	8887	11	6	125.127
807005026	1	2	2	1	0	0	2	8887	19	3	8887	8887	11	6	125.127
807005027	2	1	2	1	1	1	2	8887	19	3	8887	8887	11	6	0
807005027	2	2	2	1	1	1	2	8887	19	3	8887	8887	11	6	0
807005129	2	1	1	1	1	1	1	17.22	12	2	1.9	2.54	11	6	68.691
807005129	2	2	1	1	1	1	1	20.56	14	2	3.81	3.17	11	6	68.691
807005129	2	3	1	1	1	1	1	20.56	14	2	2.54	2.54	11	6	68.691
807005129	2	4	1	2	0	0	1	20.56	14	2	9994	9994	11	6	68.691
807005129	2	5	1	2	0	0	1	20.56	14	2	9994	9994	11	6	68.691
807005165	2	1	1	1	0	0	1	14.45	10	2	.13	2.86	11	6	21.198
807005165	2	2	1	1	0	0	1	20.56	14	2	3.17	2.54	11	6	21.198
807005165	2	3	1	1	0	0	1	20.56	14	2	2.54	3.81	11	6	21.198
807005165	2	4	1	2	0	0	1	20.56	14	2	1.9	2.54	11	6	21.198
807005165	2	5	1	2	0	0	1	20.56	14	2	1.9	1.9	11	6	21.198
807005185	2	1	1	1	0	0	1	17.22	12	2	4.44	4.44	11	6	125.127
807005185	2	2	1	1	0	0	1	20.56	14	2	.13	2.54	11	6	125.127
807005185	2	3	1	1	0	0	1	20.56	14	2	2.54	2.54	11	6	125.127
807005185	2	4	1	2	0	0	1	20.56	14	2	1.9	2.54	11	6	125.127
807005185	2	5	1	2	0	0	1	20.56	14	2	.13	1.9	11	6	125.127
807005185	2	6	1	2	0	0	1	20.56	14	2	2.54	3.81	11	6	125.127
807005185	2	7	1	2	0	0	1	20.56	14	2	2.54	2.54	11	6	125.127
807005329	2	1	1	1	1	1	1	18.34	13	2	2.54	3.81	11	6	21.198
807005329	2	2	1	1	1	1	1	20.56	14	2	6.35	6.35	11	6	21.198
807005329	2	3	1	1	1	1	1	20.56	14	2	3.17	3.17	11	6	21.198
807005329	2	4	1	2	1	1	1	20.56	14	2	1.9	1.27	11	6	21.198
807005329	2	5	1	2	1	1	1	20.56	14	2	1.9	6.35	11	6	21.198
807005329	3	1	1	1	0	0	1	17.22	12	2	5.71	5.71	11	6	21.198
807005329	3	2	1	1	0	0	1	20.56	14	2	4.44	5.39	11	6	21.198
807005329	3	3	1	1	0	0	1	20.56	14	2	4.44	4.44	11	6	21.198
807005329	3	4	1	2	0	0	1	20.56	14	2	4.44	5.71	11	6	21.198
807005329	3	5	1	2	0	0	1	20.56	14	2	4.44	4.44	11	6	21.198
807005329	3	6	1	2	0	0	1	20.56	14	2	3.81	4.44	11	6	21.198
807005330	2	1	1	1	1	1	1	17.22	12	2	4.44	9999	11	6	21.198
807005330	2	2	1	1	1	1	1	20.56	14	2	5.08	4.44	11	6	21.198
807005330	2	3	1	1	1	1	1	20.56	14	2	5.71	4.44	11	6	21.198
807005330	2	4	1	2	0	0	1	20.56	14	2	.63	.63	11	6	21.198
807005330	2	5	1	2	0	0	1	20.56	14	2	.63	.63	11	6	21.198
807005465	1	1	1	1	1	1	1	17.22	12	2	2.54	2.54	11	6	68.691
807005465	1	2	1	1	1	1	1	20.56	14	2	2.54	3.81	11	6	68.691
807005465	1	3	1	2	0	0	1	20.56	14	2	4.44	4.13	11	6	68.691
807005465	1	4	1	2	0	0	1	20.56	14	2	3.17	3.81	11	6	68.691
807005525	1	1	1	1	1	1	1	17.22	12	2	9994	9994	11	6	68.691
807005525	1	2	1	1	1	1	1	20.56	14	2	9994	9994	11	6	68.691
807005525	1	3	3	2	0	0	2	8887	18	3	8887	8887	11	6	68.691
807005525	1	4	3	2	0	0	2	8887	18	3	8887	8887	11	6	68.691
807005605	1	1	2	1	1	1	2	8887	19	3	8887	8887	11	6	125.127
807005605	1	2	2	1	1	1	2	8887	19	3	8887	8887	11	6	125.127
807005649	2	1	1	1	0	0	1	18.34	13	2	4.44	2.86	11	6	68.691
807005649	2	2	1	1	0	0	1	20.56	14	2	1.27	3.81	11	6	68.691
807005649	2	3	1	1	0	0	1	20.56	14	2	5.71	5.71	11	6	68.691
807005649	2	4	1	2	0	0	1	20.56	14	2	3.17	0	11	6	68.691
807005649	2	5	1	2	0	0	1	20.56	14	2	0	0	11	6	68.691
807005712	1	1	1	1	1	1	1	18.34	13	2	5.71	1.9	11	6	125.127
807005712	1	2	1	1	1	1	1	20.56	14	2	2.54	2.54	11	6	125.127
807005712	1	3	1	1	1	1	1	20.56	14	2	3.18	3.18	11	6	125.127
807005712	1	4	1	2	0	0	1	20.56	14	2	0	0	11	6	125.127
807005712	1	5	1	2	0	0	1	20.56	14	2	0	0	11	6	125.127
807005713	1	1	1	1	1	1	1	18.34	13	2	2.86	2.54	11	6	125.127
807005713	1	2	1	1	1	1	1	20.56	14	2	3.81	3.81	11	6	125.127
807005713	1	3	1	1	1	1	1	20.56	14	2	4.44	4.44	11	6	125.127
807005713	1	4	1	2	0	0	1	20.56	14	2	4.13	3.49	11	6	125.127
807005713	1	5	1	2	0	0	1	20.56	14	2	3.49	3.81	11	6	125.127
807005714	2	1	1	1	0	0	1	18.34	13	2	9994	9994	11	6	125.127
807005714	2	2	1	1	0	0	1	20.56	14	2	5.08	6.35	11	6	125.127
807005714	2	3	1	1	0	0	1	20.56	14	2	4.44	4.44	11	6	125.127
807005714	2	4	1	2	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005714	2	5	1	2	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005785	2	1	1	1	99	99	1	9994	99	3	9994	9994	11	6	125.127
807005785	2	2	1	1	99	99	1	9994	99	3	9994	9994	11	6	125.127
807005785	2	3	1	2	99	99	1	9994	99	3	9994	9994	11	6	125.127
807005785	2	4	1	2	99	99	1	9994	99	3	9994	9994	11	6	125.127
807005786	1	1	1	1	0	0	1	17.22	12	2	9994	9994	11	6	125.127
807005786	1	2	1	1	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	3	1	1	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	4	1	2	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	5	1	2	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	6	1	2	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	7	1	3	0	0	1	20.55	14	2	9994	9994	11	6	125.127
807005786	1	8	1	3	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	9	1	3	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	10	1	3	0	0	1	20.56	14	2	9994	9994	11	6	125.127
807005786	1	11	1	3	0	0	1	20.55	14	2	9994	9994	11	6	125.127
807005831	2	1	1	1	0	0	1	17.22	12	2	2.54	1.9	11	6	125.127
807005831	2	2	1	1	0	0	1	20.56	14	2	2.54	3.17	11	6	125.127
807005831	2	3	1	1	0	0	1	20.56	14	2	2.54	3.81	11	6	125.127
807005831	2	4	1	2	0	0	1	20.56	14	2	3.81	3.81	11	6	125.127
807005831	2	5	1	2	0	0	1	20.56	14	2	2.54	3.17	11	6	125.127
807005946	1	1	1	1	1	1	1	17.22	12	2	1.27	2.54	11	6	125.127
807005946	1	2	1	1	1	1	1	20.56	14	2	3.17	3.17	11	6	125.127
807005946	1	3	1	1	1	1	1	20.56	14	2	3.17	3.17	11	6	125.127
807005946	1	4	1	2	1	1	1	20.56	14	2	3.17	5.08	11	6	125.127
807005946	1	5	1	2	1	1	1	20.56	14	2	3.81	3.81	11	6	125.127
807005947	3	1	1	1	0	0	1	17.22	12	2	.63	2.54	11	6	68.691
807005947	3	2	1	1	0	0	1	20.56	14	2	3.81	4.44	11	6	68.691
807005948	2	1	2	1	0	0	2	8887	19	3	8887	8887	11	6	21.198
807005948	2	2	1	1	0	0	1	20.56	14	2	6.35	9994	11	6	21.198
807005948	2	3	1	1	0	0	1	18.34	13	2	4.44	3.81	11	6	21.198
807005948	2	4	1	2	0	0	1	20.55	14	2	9994	9994	11	6	21.198
807005948	2	5	1	2	0	0	1	20.55	14	2	9994	9994	11	6	21.198
807005948	2	6	1	2	0	0	1	20.55	14	2	9994	9994	11	6	21.198
807006248	3	1	1	1	1	1	1	17.22	12	2	3.17	3.17	11	6	125.127
807006248	3	2	1	1	1	1	1	20.56	14	2	3.81	6.35	11	6	125.127
807006248	3	3	1	1	1	1	1	20.56	14	2	3.17	3.17	11	6	125.127
807006248	3	4	1	2	1	1	1	20.56	14	2	3.81	3.81	11	6	125.127
807006248	3	5	1	2	1	1	1	20.56	14	2	3.81	3.81	11	6	125.127
807006265	2	1	1	1	1	1	1	17.22	12	2	2.54	2.54	11	6	68.691
807006265	2	2	1	1	1	1	1	20.56	14	2	2.54	3.81	11	6	68.691
807006265	2	3	1	1	1	1	1	20.56	14	2	7.61	5.08	11	6	68.691
807006265	2	4	1	2	1	1	1	20.56	14	2	3.81	3.81	11	6	68.691
807006265	2	5	1	2	1	1	1	20.56	14	2	3.81	3.81	11	6	68.691
807006265	2	6	1	2	1	1	1	20.56	14	2	3.81	2.54	11	6	68.691
807006265	2	7	1	3	1	1	1	20.56	14	2	2.54	2.54	11	6	68.691
807006265	2	8	1	3	1	1	1	20.56	14	2	2.54	3.17	11	6	68.691
807006265	2	9	1	3	1	1	1	20.56	14	2	2.54	2.54	11	6	68.691
807006265	2	10	1	3	1	1	1	20.56	14	2	2.54	2.54	11	6	68.691
807006265	2	11	1	3	1	1	1	20.56	14	2	2.54	2.54	11	6	68.691
807006325	2	1	1	1	0	0	1	9994	99	3	9994	9994	11	6	125.127
807006325	2	2	1	1	0	0	1	9994	99	3	9994	9994	11	6	125.127
807006325	2	3	1	1	0	0	1	9994	99	3	9994	9994	11	6	125.127
807006325	2	4	1	2	99	99	1	9994	99	3	9994	9994	11	6	125.127
807006325	2	5	1	2	99	99	1	9994	99	3	9994	9994	11	6	125.127
808004021	2	1	2	1	99	99	2	8887	19	3	8887	8887	12	5	0
808004021	2	2	2	1	99	99	2	8887	19	3	8887	8887	12	5	0
808004226	1	1	1	9	99	99	99	9999	99	9	9999	9999	12	5	292.312
808004226	1	2	1	9	99	99	99	9999	99	9	9999	9999	12	5	292.312
808004226	1	3	1	9	99	99	99	9999	99	9	9999	9999	12	5	292.312
808004226	1	4	1	9	1	1	99	9999	99	9	9999	9999	12	5	292.312
808004226	1	5	1	9	1	1	99	9999	99	9	9999	9999	12	5	292.312
808004227	2	1	2	1	99	99	99	8887	19	3	8887	8887	12	5	160.472
808004227	2	2	2	1	99	99	99	8887	19	3	8887	8887	12	5	160.472
808004228	2	1	1	1	0	0	1	18.34	13	2	9994	9994	12	5	292.312
808004228	2	2	1	1	0	0	1	18.34	13	2	9994	9994	12	5	292.312
808004228	2	3	1	1	0	0	1	18.34	13	2	9994	9994	12	5	292.312
808004228	2	4	1	1	0	0	1	18.34	13	2	9994	9994	12	5	292.312
808004361	3	1	1	1	99	99	99	9999	99	9	2.54	3.18	12	5	160.472
808004361	3	2	1	1	99	99	99	9999	99	9	4.45	3.81	12	5	160.472
808004361	3	3	1	1	99	99	99	9999	99	9	3.81	3.18	12	5	160.472
808004361	3	4	1	1	99	99	99	9999	99	9	2.54	3.18	12	5	160.472
808004361	3	5	1	2	0	0	99	9999	99	9	9994	9994	12	5	160.472
808004361	3	6	1	2	0	0	99	9999	99	9	9994	9994	12	5	160.472
808004361	3	7	1	2	0	0	99	9999	99	9	9994	9994	12	5	160.472
808004521	2	1	9	1	99	99	99	9999	99	9	9994	9994	12	5	0
808004521	2	2	9	1	99	99	99	9999	99	9	9994	9994	12	5	0
808004521	2	3	9	1	99	99	99	9999	99	9	9994	9994	12	5	0
808004521	2	4	9	2	99	99	99	9999	99	9	9994	9994	12	5	0
808004521	2	5	9	2	99	99	99	9999	99	9	9994	9994	12	5	0
808005489	1	1	1	1	99	99	2	17.22	12	2	6.35	3.81	12	5	160.472
808005489	1	2	1	1	99	99	2	20.56	14	2	3.17	2.54	12	5	160.472
808005489	1	3	1	1	99	99	2	20.56	14	2	5.71	3.17	12	5	160.472
808005489	1	4	1	2	99	99	99	20.56	14	2	3.17	3.17	12	5	160.472
808005489	1	5	1	2	99	99	99	20.56	14	2	3.81	3.17	12	5	160.472
808005489	1	6	1	2	99	99	99	20.56	14	2	3.81	3.81	12	5	160.472
808005489	1	7	1	3	99	99	99	20.56	14	2	3.17	3.17	12	5	160.472
808005489	1	8	1	3	99	99	99	20.56	14	2	3.17	3.17	12	5	160.472
808005489	1	9	1	3	99	99	99	20.56	14	2	3.81	3.17	12	5	160.472
808005489	1	10	1	3	99	99	99	20.56	14	2	3.81	2.54	12	5	160.472
808005489	1	11	1	3	99	99	99	20.56	14	2	3.17	3.81	12	5	160.472
808005489	2	1	1	1	99	99	99	17.22	12	2	5.71	5.71	12	5	160.472
808005489	2	2	1	1	99	99	99	20.56	14	2	2.54	3.17	12	5	160.472
808005489	2	3	1	1	99	99	99	20.56	14	2	3.81	3.81	12	5	160.472
808005489	2	4	1	2	99	99	99	20.56	14	2	4.44	3.17	12	5	160.472
808005489	2	5	1	2	99	99	99	20.56	14	2	3.81	3.48	12	5	160.472
808005602	1	1	1	1	99	99	99	17.21	12	2	2.54	2.54	12	5	0
808005602	1	2	1	1	99	99	99	20.55	14	2	2.54	2.54	12	5	0
808005602	1	3	1	1	99	99	99	20.55	14	2	5.08	5.08	12	5	0
808005602	1	4	1	2	99	99	99	20.55	14	2	3.81	3.81	12	5	0
808005602	1	5	1	2	99	99	99	20.55	14	2	3.81	3.81	12	5	0
808005621	2	1	1	1	99	99	99	17.2	12	9	9994	9994	12	5	292.312
808005621	2	2	1	1	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	3	1	1	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	4	1	2	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	5	1	2	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	6	1	2	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	7	1	2	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	8	1	2	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005621	2	9	1	2	99	99	99	20.6	14	9	9994	9994	12	5	292.312
808005724	2	1	1	1	1	1	2	17.21	12	2	4.12	2.86	12	5	160.472
808005724	2	2	1	1	1	1	2	20.55	14	2	4.12	4.44	12	5	160.472
808005724	2	3	9	1	0	0	99	20.55	14	3	9994	9994	12	5	160.472
808005724	2	4	1	2	99	99	99	20.55	14	2	3.17	3.49	12	5	160.472
808005724	2	5	1	2	99	99	99	20.55	14	2	3.17	3.49	12	5	160.472
808005724	2	6	1	3	99	99	99	20.55	14	2	3.17	3.17	12	5	160.472
808005724	2	7	1	3	99	99	99	20.55	14	2	2.86	3.17	12	5	160.472
808005724	2	8	1	3	99	99	99	20.55	14	2	3.49	3.49	12	5	160.472
808005724	2	9	1	3	99	99	99	20.55	14	2	3.81	3.49	12	5	160.472
808005785	3	1	1	1	99	99	2	17.21	12	2	5.08	5.08	12	5	49.52
808005785	3	2	1	1	99	99	2	20.55	14	2	5.7	6.98	12	5	49.52
808005785	3	3	1	1	99	99	2	20.55	14	2	4.45	6.35	12	5	49.52
808005785	3	4	1	2	99	99	99	20.55	14	2	3.81	5.08	12	5	49.52
808005785	3	5	1	2	99	99	99	20.55	14	2	3.81	3.81	12	5	49.52
808005786	2	1	2	1	99	99	99	8887	19	3	8887	8887	12	5	49.52
808005786	2	2	2	1	99	99	99	8887	19	3	8887	8887	12	5	49.52
808006003	1	1	1	1	99	99	99	9999	99	3	9994	9994	12	5	49.52
808006003	1	2	1	1	99	99	99	9999	99	3	9994	9994	12	5	49.52
808006003	1	3	1	1	99	99	99	9999	99	3	9994	9994	12	5	49.52
808006003	1	4	1	2	99	99	99	9999	99	3	9994	9994	12	5	49.52
808006003	1	5	1	2	99	99	99	9999	99	3	9994	9994	12	5	49.52
808006085	2	1	1	1	1	1	2	17.21	12	2	3.81	2.54	12	5	160.472
808006085	2	2	1	1	1	1	2	20.55	14	2	5.08	5.08	12	5	160.472
808006085	2	3	1	1	1	1	2	20.55	14	2	4.44	4.44	12	5	160.472
808006085	2	4	1	2	1	1	2	20.55	14	2	3.81	3.81	12	5	160.472
808006085	2	5	1	2	1	1	2	20.55	14	2	1.9	1.9	12	5	160.472
808006085	2	6	1	2	1	1	2	20.55	14	2	4.44	4.44	12	5	160.472
808006085	2	7	1	2	1	1	2	20.55	14	2	5.08	5.08	12	5	160.472
808006085	2	8	1	2	1	1	2	20.55	14	2	3.81	3.81	12	5	160.472
808006085	2	9	1	2	1	1	2	20.55	14	2	2.54	2.54	12	5	160.472
808006121	2	1	1	1	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006121	2	2	1	1	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006121	2	3	1	1	99	99	99	9994	99	2	9994	9994	12	5	292.312
808006241	2	1	1	1	1	99	99	9994	99	3	9994	9994	12	5	160.472
808006241	2	2	1	1	1	99	99	9994	99	3	9994	9994	12	5	160.472
808006265	3	1	1	1	99	99	2	17.2	21	1	9992	9992	12	5	0
808006265	3	2	1	1	99	99	2	20.6	24	1	9992	9992	12	5	0
808006265	3	3	1	1	99	99	2	20.6	24	1	9992	9992	12	5	0
808006265	3	4	1	2	99	99	99	20.6	14	2	3.18	2.54	12	5	0
808006265	3	5	1	2	99	99	99	20.6	14	2	3.18	3.18	12	5	0
808006301	2	1	1	1	99	99	99	17.2	12	2	2.24	2.54	12	5	160.472
808006301	2	2	1	1	99	99	99	20.6	14	2	3.18	3.51	12	5	160.472
808006301	2	3	1	2	99	99	99	20.6	14	2	4.45	4.14	12	5	160.472
808006301	2	4	1	2	99	99	99	20.6	14	2	3.48	3.18	12	5	160.472
808006401	2	1	1	1	99	99	99	17.21	12	2	1.27	2.22	12	5	292.312
808006401	2	2	1	1	99	99	99	18.34	13	2	2.54	3.17	12	5	292.312
808006401	2	3	1	1	99	99	99	20.55	14	2	3.17	2.54	12	5	292.312
808006401	2	4	1	1	99	99	99	20.55	14	2	2.54	2.54	12	5	292.312
808006401	2	5	1	1	99	99	99	18.34	13	2	3.17	2.54	12	5	292.312
808006445	4	1	1	1	99	99	99	17.2	12	2	9994	9994	12	5	160.472
808006445	4	2	1	1	99	99	99	20.6	14	2	9994	9994	12	5	160.472
808006445	4	3	1	1	99	99	99	20.6	14	2	9994	9994	12	5	160.472
808006445	4	4	1	2	99	99	99	20.6	14	2	3.51	4.14	12	5	160.472
808006445	4	5	1	2	99	99	99	20.6	14	2	2.87	6.05	12	5	160.472
808006445	4	6	1	2	99	99	99	20.6	14	2	2.9	4.1	12	5	160.472
808006445	4	7	1	2	99	99	99	20.6	14	2	6	6.35	12	5	160.472
808006445	4	8	1	3	99	99	99	20.6	14	2	9994	9994	12	5	160.472
808006445	4	9	1	3	99	99	99	20.6	14	2	9994	9994	12	5	160.472
808006445	4	10	1	9	99	99	99	20.6	14	2	9994	9994	12	5	160.472
808006445	4	11	1	9	99	99	99	20.6	14	2	9994	9994	12	5	160.472
808006501	1	1	1	1	99	99	99	17.2	12	2	9994	9994	12	5	0
808006501	1	2	1	1	99	99	99	20.6	14	2	9994	9994	12	5	0
808006501	1	3	1	1	99	99	99	20.6	14	2	9994	9994	12	5	0
808006501	1	4	1	2	99	99	99	20.6	14	2	9994	9994	12	5	0
808006501	1	5	1	2	99	99	99	20.6	14	2	9994	9994	12	5	0
808006501	1	6	1	2	99	99	99	20.6	14	2	9994	9994	12	5	0
808006705	1	1	1	1	1	99	99	9994	99	3	9994	9994	12	5	292.312
808006705	1	2	1	1	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006705	1	3	1	1	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006705	1	4	9	2	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006705	1	5	9	2	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006705	1	6	9	2	99	99	99	9994	99	3	9994	9994	12	5	292.312
808006705	1	7	9	2	99	99	99	9994	99	3	9994	9994	12	5	292.312
809003721	3	1	1	1	1	1	2	16.19	11	2	1.9	.13	13	6	41.321
809003721	3	2	1	1	1	1	2	20.56	14	2	.13	.13	13	6	41.321
809003721	3	3	1	2	1	1	2	20.56	14	2	4.45	4.45	13	6	41.321
809003801	1	1	1	1	0	0	2	14.45	10	2	9994	9994	13	6	243.914
809003801	1	2	1	1	0	0	2	20.56	14	2	9994	9994	13	6	243.914
809003801	1	3	1	1	0	0	2	20.56	14	2	9994	9994	13	6	243.914
809003801	1	4	1	1	0	0	2	20.56	14	2	9994	9994	13	6	243.914
809003861	1	1	1	1	0	0	2	17.22	12	2	2.54	3.81	13	6	41.321
809003861	1	2	1	1	0	0	2	20.56	14	2	3.18	4.13	13	6	41.321
809003861	1	3	1	1	0	0	2	20.56	14	2	.13	.13	13	6	41.321
809003921	3	1	1	1	0	0	99	20.56	14	2	2.54	2.54	13	6	243.914
