CaseID	VehicleNumber	AirbagNumber	OccupantNumber	SeatRow1	SeatLocation1	SeatRow2	SeatLocation2	AirbagLocation	AirbagStatus	AirbagType	Depowered	Deployment	AirbagFailure	SwitchType	SwitchStatus	FlapsOpen	FlapsDamaged	AirbagDamage	DamageSource	PriorCrashes	PriorMaintenance	CDC	ContactOther	PSU	PSUStrata	RATWeight
821005409	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005491	2	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005491	2	2	1	1	1	9	9	5	1	1	0	7	0	0	7	60	60	60	60	9	9	99	60	79	10	12.701
821005491	2	3	1	1	1	9	9	7	1	1	0	7	0	0	7	60	60	60	60	9	9	99	60	79	10	12.701
821005491	3	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005491	4	1	2	1	3	9	9	3	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005491	4	2	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005491	5	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005509	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	79	10	6.74
821005509	1	2	1	1	1	9	9	6	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821005709	1	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005752	19	1	1	1	1	9	9	1	1	4	0	7	99	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821005752	21	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	2	0	79	10	6.74
821005752	21	2	1	1	1	9	9	1	1	4	99	99	99	9	9	99	99	99	99	9	9	99	99	79	10	6.74
821005752	27	1	2	1	3	9	9	2	1	4	1	1	0	9	8	1	0	0	50	9	9	1	99	79	10	6.74
821005752	27	2	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	99	79	10	6.74
821005752	27	3	1	1	1	9	9	1	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	79	10	6.74
821005752	27	4	1	1	1	9	9	1	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	79	10	6.74
821005753	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	9	9	1	0	79	10	6.74
821005753	1	2	2	1	3	9	9	2	1	1	1	7	99	9	8	60	60	60	60	9	9	60	60	79	10	6.74
821005810	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	79	10	12.701
821005849	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821005849	3	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	2	0	79	10	6.74
821005849	4	1	1	1	1	9	9	1	1	4	2	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821005849	4	2	1	1	1	9	9	5	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821005929	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005931	2	1	2	1	3	9	9	2	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821005931	2	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821006029	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	79	10	12.701
821006094	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821006094	2	1	1	1	1	9	9	1	1	4	2	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821006094	2	2	1	1	1	9	9	6	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821006094	2	3	1	1	1	9	9	7	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821006149	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
821006210	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	1	0	79	10	6.74
821006210	1	2	99	1	3	9	9	3	1	1	1	7	1	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821006210	3	1	1	1	1	9	9	5	1	1	0	7	0	0	7	60	60	60	60	1	0	60	60	79	10	6.74
821006210	3	2	1	1	1	9	9	1	1	1	2	1	0	0	7	1	0	0	50	1	0	1	0	79	10	6.74
821006210	3	3	99	1	3	9	9	5	1	1	2	7	0	0	7	60	60	60	60	9	9	60	60	79	10	6.74
821006210	3	4	99	1	3	9	9	2	1	1	2	1	0	0	7	1	0	0	50	9	9	99	0	79	10	6.74
821006309	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	79	10	6.74
821006309	2	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	9	1	0	79	10	6.74
821006309	4	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	79	10	6.74
821006389	1	1	2	1	3	9	9	2	1	4	99	1	0	0	7	1	0	0	50	9	9	1	0	79	10	12.701
821006389	1	2	1	1	1	9	9	1	1	4	99	1	0	0	7	1	0	0	50	9	9	1	0	79	10	12.701
821006389	2	1	2	1	3	9	9	3	1	4	1	7	0	1	0	60	60	60	60	9	9	60	60	79	10	12.701
821006389	2	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	79	10	12.701
822006347	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	99	0	81	11	38.971
822006347	2	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	81	11	38.971
823003603	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	9	9	1	0	82	10	0
823003886	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	82	10	62.628
823003886	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	82	10	62.628
823004062	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	9	9	1	0	82	10	62.628
823004582	1	1	2	1	3	9	9	99	1	4	0	7	0	9	8	60	60	60	60	9	9	60	60	82	10	62.628
823004582	1	2	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	82	10	62.628
823004582	2	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	1	0	60	60	82	10	62.628
823004705	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	82	10	62.628
823004762	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	2	0	82	10	33.237
823004762	2	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	2	0	2	0	82	10	33.237
823004762	3	1	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	9	9	60	60	82	10	33.237
823004762	3	2	1	1	1	9	9	5	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	82	10	33.237
828004080	1	1	1	1	1	9	9	99	9	9	99	99	99	9	9	99	99	99	99	1	0	99	99	5	2	790.707
828004158	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	1	0	99	99	5	2	790.707
864004188	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	99	99	6	1	29.901
864004408	1	1	1	1	1	9	9	1	1	4	99	1	0	0	7	99	99	99	59	9	9	1	0	6	1	19.812
864004487	2	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864004627	3	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864004627	3	2	1	1	1	9	9	3	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864004628	1	1	2	1	3	9	9	3	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864004628	1	2	1	1	1	9	9	1	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864004727	1	1	2	1	3	9	9	2	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	6	1	19.812
864004727	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	1	0	6	1	19.812
864004728	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	99	99	99	99	9	9	99	99	6	1	19.812
864004811	1	1	2	1	3	9	9	3	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864004811	1	2	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	6	1	29.901
864005408	1	1	1	1	1	9	9	1	1	4	0	1	1	0	7	1	0	3	7	9	9	1	0	6	1	19.812
864005408	1	2	99	1	3	9	9	2	1	4	0	1	0	0	7	1	0	0	50	9	9	99	1	6	1	19.812
870003250	1	1	1	1	1	9	9	1	1	4	99	99	99	0	7	99	99	69	69	9	9	69	99	49	7	0
870003250	1	2	2	1	3	9	9	2	9	4	99	99	99	0	7	99	99	69	69	9	9	69	99	49	7	0
870003268	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	0
870003268	1	2	99	1	3	9	9	3	1	4	1	7	0	9	8	60	60	60	60	9	9	60	60	49	7	0
870004528	1	1	1	1	1	9	9	1	1	4	0	1	99	0	7	99	99	99	59	9	9	1	0	49	7	23.167
870004628	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	99	99	99	59	9	9	9	99	49	7	50.061
870004628	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	2	2	1	3	9	9	2	9	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	3	1	1	1	9	9	1	9	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	4	2	1	3	9	9	2	9	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	5	2	1	3	9	9	6	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	6	1	1	1	9	9	6	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	7	1	1	1	9	9	6	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870004628	2	8	1	1	1	9	9	99	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	49	7	50.061
870004628	2	9	1	1	1	9	9	99	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	49	7	50.061
870004673	1	1	1	1	1	9	9	1	1	3	0	1	99	0	7	99	99	99	59	3	0	1	0	49	7	23.167
870004673	1	2	99	1	3	9	9	3	1	3	0	1	99	9	8	99	99	99	59	9	9	99	99	49	7	23.167
870004788	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	49	7	50.061
870004788	1	2	1	1	1	9	9	1	1	4	1	1	0	0	7	99	99	99	99	9	9	99	99	49	7	50.061
870004828	1	1	2	1	3	9	9	2	9	4	1	7	79	3	9	60	60	60	60	9	9	60	60	49	7	50.061
870004828	1	2	1	1	1	9	9	1	1	4	1	1	0	0	7	99	99	99	59	9	9	2	79	49	7	50.061
870004968	1	1	1	1	1	9	9	1	1	4	1	1	99	0	7	79	99	99	59	9	9	1	0	49	7	80.73
870005249	1	1	1	1	1	9	9	1	1	4	2	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870005249	1	2	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870005249	1	3	1	1	1	9	9	1	1	4	1	99	99	9	9	99	99	99	99	9	9	99	99	49	7	50.061
870005508	1	1	1	1	1	9	9	1	1	4	1	1	0	0	7	99	99	99	59	9	9	1	0	49	7	50.061
870005628	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870005628	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870006034	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	2	9	1	0	49	7	23.167
870006034	1	2	99	1	3	9	9	2	1	4	0	1	0	0	7	1	0	0	50	9	9	99	0	49	7	23.167
870006194	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
870006214	1	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	49	7	50.061
884003606	1	1	1	1	1	9	9	1	1	1	1	1	0	0	7	1	0	0	50	9	9	1	0	81	11	0
884003685	1	1	1	1	1	9	9	1	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	81	11	0
884003948	1	1	1	1	1	9	9	1	9	4	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884004485	2	1	1	1	1	9	9	1	1	4	1	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884004485	3	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884004545	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	1	0	2	0	81	11	14.014
884004688	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	9	9	1	0	81	11	73.431
884004688	1	2	2	1	3	9	9	3	1	1	0	1	0	9	8	99	99	99	59	9	9	1	99	81	11	73.431
884004688	2	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884004745	1	1	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884004768	1	1	1	1	1	9	9	1	1	1	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	38.971
884005065	2	1	2	1	3	9	9	99	1	4	99	7	0	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005065	2	2	1	1	1	9	9	1	9	4	99	7	99	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884005169	1	1	2	1	3	9	9	2	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	81	11	14.014
884005169	1	2	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	0	50	9	9	1	0	81	11	14.014
884005185	2	1	1	1	1	9	9	1	9	4	99	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884005205	1	1	99	9	9	9	9	1	1	9	99	99	99	9	9	99	99	99	99	9	9	99	99	81	11	38.971
884005205	1	2	99	9	9	9	9	1	9	9	99	99	99	9	9	99	99	99	99	9	9	99	99	81	11	38.971
884005205	2	1	1	1	1	9	9	1	1	4	99	99	99	0	7	69	69	69	69	9	9	69	69	81	11	38.971
884005205	3	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	99	79	81	11	38.971
884005205	3	2	2	1	3	9	9	2	1	4	0	1	0	0	7	1	0	0	50	9	9	9	79	81	11	38.971
884005205	4	1	2	1	3	9	9	2	1	4	99	7	0	9	8	60	60	60	60	9	9	60	60	81	11	38.971
884005205	4	2	1	1	1	9	9	1	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	81	11	38.971
884005285	1	1	1	1	1	9	9	1	1	4	99	7	99	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884005385	1	1	99	1	3	9	9	2	1	4	1	1	0	0	7	1	0	0	50	9	9	99	0	81	11	38.971
884005385	1	2	1	1	1	9	9	1	1	4	1	1	0	0	7	1	0	99	59	9	9	1	0	81	11	38.971
884005486	1	1	2	1	3	9	9	3	1	4	0	1	0	0	7	1	0	99	59	9	9	2	0	81	11	73.431
884005486	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	99	59	9	9	2	0	81	11	73.431
884005545	2	1	2	1	3	9	9	3	1	4	99	7	0	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005545	2	2	1	1	1	9	9	1	1	4	99	7	0	0	7	60	60	60	60	9	9	60	60	81	11	73.431
884005565	1	1	2	1	3	9	9	2	1	4	0	1	0	9	8	1	0	0	50	9	9	2	99	81	11	73.431
884005565	1	2	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	0	50	9	9	2	99	81	11	73.431
884005565	2	1	1	1	1	9	9	1	9	4	0	7	79	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005565	2	2	2	1	3	1	1	99	9	4	0	7	79	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005685	1	1	1	1	1	9	9	1	1	4	0	1	0	0	7	1	0	99	59	9	9	1	0	81	11	73.431
884005705	1	1	1	1	1	9	9	1	1	1	0	1	0	0	7	1	0	0	50	8	9	1	0	81	11	38.971
884005825	1	1	2	1	3	9	9	99	9	4	0	7	99	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005825	1	2	1	1	1	9	9	1	9	4	99	7	99	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005825	1	3	1	1	1	9	9	99	9	4	0	7	99	9	8	60	60	60	60	9	9	60	60	81	11	73.431
884005905	2	1	2	1	3	9	9	3	1	1	1	7	0	0	7	60	60	60	60	1	0	60	60	81	11	14.014
884005905	2	2	1	1	1	9	9	1	1	1	1	7	0	0	7	60	60	60	60	1	0	60	60	81	11	14.014
884005925	1	1	1	1	1	9	9	1	1	4	99	1	0	0	7	1	0	3	8	9	9	1	0	81	11	14.014
884006005	1	1	1	1	1	9	9	1	1	4	99	1	0	0	7	1	0	0	50	9	9	99	0	81	11	73.431
884006065	2	1	2	1	3	9	9	2	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	14.014
884006065	2	2	1	1	1	9	9	1	1	4	0	7	0	0	7	60	60	60	60	9	9	60	60	81	11	14.014
884006226	1	1	2	1	3	9	9	3	1	4	99	7	99	9	8	60	60	60	60	9	9	60	60	81	11	14.014
884006226	1	2	1	1	1	9	9	1	1	4	99	7	99	0	7	60	60	60	60	9	9	60	60	81	11	14.014
